locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFBFMPEI_01094	CDS	639	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
LFBFMPEI_01095	CDS	1344	mdtK		COG0534	Multidrug resistance protein MdtK
LFBFMPEI_01096	CDS	726				hypothetical protein
LFBFMPEI_01097	CDS	627		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
LFBFMPEI_01098	CDS	435				hypothetical protein
LFBFMPEI_01099	CDS	1248				hypothetical protein
LFBFMPEI_01100	CDS	2409				hypothetical protein
LFBFMPEI_01101	CDS	498	isiB		COG0716	Flavodoxin
LFBFMPEI_01102	CDS	723	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
LFBFMPEI_01103	CDS	2298	rhaR_1			HTH-type transcriptional activator RhaR
LFBFMPEI_01104	CDS	1089				hypothetical protein
LFBFMPEI_01105	CDS	120				hypothetical protein
LFBFMPEI_01106	CDS	732				hypothetical protein
LFBFMPEI_01107	CDS	1038				hypothetical protein
LFBFMPEI_01108	CDS	186				hypothetical protein
LFBFMPEI_01109	CDS	1872	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
LFBFMPEI_01110	CDS	90				hypothetical protein
LFBFMPEI_01111	CDS	1905	pulA	3.2.1.41	COG1523	Pullulanase
LFBFMPEI_01112	CDS	2139	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
LFBFMPEI_01113	CDS	2763				hypothetical protein
LFBFMPEI_01114	CDS	1320				hypothetical protein
LFBFMPEI_01115	CDS	1026	cytR_2		COG1609	HTH-type transcriptional repressor CytR
LFBFMPEI_01116	CDS	192				hypothetical protein
LFBFMPEI_01117	CDS	3021	susC_6			TonB-dependent receptor SusC
LFBFMPEI_01118	CDS	1722	susD_1			Starch-binding protein SusD
LFBFMPEI_01119	CDS	1218	susE			Outer membrane protein SusE
LFBFMPEI_01120	CDS	1398	susF			Outer membrane protein SusF
LFBFMPEI_01121	CDS	1047				hypothetical protein
LFBFMPEI_01122	CDS	1803				hypothetical protein
LFBFMPEI_01123	CDS	1284				hypothetical protein
LFBFMPEI_01124	CDS	1518				hypothetical protein
LFBFMPEI_01125	CDS	153				hypothetical protein
LFBFMPEI_01126	CDS	1410	uxaC	5.3.1.12	COG1904	Uronate isomerase
LFBFMPEI_01127	CDS	1050	ansA	3.5.1.1	COG0252	L-asparaginase 1
LFBFMPEI_01128	CDS	1032				hypothetical protein
LFBFMPEI_01129	CDS	798				hypothetical protein
LFBFMPEI_01130	CDS	1068	kdsA_2	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
LFBFMPEI_01131	CDS	1164	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
LFBFMPEI_01132	CDS	834	pheA		COG0077	P-protein
LFBFMPEI_01133	CDS	108				hypothetical protein
LFBFMPEI_01134	CDS	1170	mro_2	5.1.3.3	COG2017	Aldose 1-epimerase
LFBFMPEI_01135	CDS	879				hypothetical protein
LFBFMPEI_01136	CDS	1884	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
LFBFMPEI_01137	CDS	210	copZ		COG2608	Copper chaperone CopZ
LFBFMPEI_01138	CDS	702				hypothetical protein
LFBFMPEI_01139	CDS	564	rhaR_2			HTH-type transcriptional activator RhaR
LFBFMPEI_01140	CDS	348				hypothetical protein
LFBFMPEI_01141	CDS	540				hypothetical protein
LFBFMPEI_01142	CDS	1335				hypothetical protein
LFBFMPEI_01143	CDS	435	ssb		COG0629	Single-stranded DNA-binding protein
LFBFMPEI_01144	CDS	540				hypothetical protein
LFBFMPEI_01145	tRNA	74				tRNA-Gly(gcc)
LFBFMPEI_01146	tRNA	85				tRNA-Leu(gag)
LFBFMPEI_01147	tRNA	83				tRNA-Leu(cag)
LFBFMPEI_01148	tRNA	74				tRNA-Gly(gcc)
LFBFMPEI_01149	CDS	1491				hypothetical protein
LFBFMPEI_01150	CDS	645				hypothetical protein
LFBFMPEI_01151	CDS	1698	aspT_2			Aspartate/alanine antiporter
LFBFMPEI_01152	CDS	2652	xyl3A	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
LFBFMPEI_01153	CDS	2262	acnA	4.2.1.3	COG1048	Aconitate hydratase A
LFBFMPEI_01154	CDS	1347	prpC1	2.3.3.5	COG0372	2-methylcitrate synthase 1
LFBFMPEI_01155	CDS	1824	mutS_1			DNA mismatch repair protein MutS
LFBFMPEI_01156	CDS	1098	celE		COG2730	Cellulase/esterase CelE
LFBFMPEI_01157	CDS	783	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
LFBFMPEI_01158	CDS	1440	yeeO		COG0534	putative FMN/FAD exporter YeeO
LFBFMPEI_01159	CDS	294				hypothetical protein
LFBFMPEI_01160	CDS	219				hypothetical protein
LFBFMPEI_01161	CDS	1203				hypothetical protein
LFBFMPEI_01162	CDS	3006				hypothetical protein
LFBFMPEI_01163	CDS	2823	gyrA_2	5.99.1.3		DNA gyrase subunit A
LFBFMPEI_01164	CDS	1548	glyQS	6.1.1.14		Glycine--tRNA ligase
LFBFMPEI_01165	CDS	786				hypothetical protein
LFBFMPEI_01166	CDS	1059				hypothetical protein
LFBFMPEI_01167	CDS	780				hypothetical protein
LFBFMPEI_01168	tRNA	83				tRNA-Leu(tag)
LFBFMPEI_01169	CDS	726	btsR		COG3279	Transcriptional regulatory protein BtsR
LFBFMPEI_01170	CDS	1215				hypothetical protein
LFBFMPEI_01171	CDS	360	rplS		COG0335	50S ribosomal protein L19
LFBFMPEI_01172	CDS	747				hypothetical protein
LFBFMPEI_01173	CDS	171				Ferredoxin
LFBFMPEI_01174	CDS	1431				hypothetical protein
LFBFMPEI_01175	CDS	960				hypothetical protein
LFBFMPEI_01176	CDS	873				hypothetical protein
LFBFMPEI_01177	CDS	624				hypothetical protein
LFBFMPEI_01178	CDS	1557	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
LFBFMPEI_01179	CDS	1170				hypothetical protein
LFBFMPEI_01180	CDS	2109	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
LFBFMPEI_01181	CDS	705	walR		COG0745	Transcriptional regulatory protein WalR
LFBFMPEI_01182	CDS	1428	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
LFBFMPEI_01183	CDS	885	axeA1_1	3.1.1.72	COG0657	Acetylxylan esterase
LFBFMPEI_01184	CDS	1443				hypothetical protein
LFBFMPEI_01185	CDS	603	nudC_2	3.6.1.22		NADH pyrophosphatase
LFBFMPEI_01186	CDS	2364	topA	5.99.1.2		DNA topoisomerase 1
LFBFMPEI_01187	CDS	543	aroK	2.7.1.71	COG0703	Shikimate kinase
LFBFMPEI_01188	CDS	1893	speA	4.1.1.19		Biosynthetic arginine decarboxylase
LFBFMPEI_01189	CDS	822	argB	2.7.2.8	COG0548	Acetylglutamate kinase
LFBFMPEI_01190	CDS	519	sigL		COG1595	ECF RNA polymerase sigma factor SigL
LFBFMPEI_01191	CDS	477				hypothetical protein
LFBFMPEI_01192	CDS	1092	rfbM_2	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
LFBFMPEI_01193	CDS	1017				hypothetical protein
LFBFMPEI_01194	CDS	366				hypothetical protein
LFBFMPEI_01195	CDS	474				hypothetical protein
LFBFMPEI_01196	CDS	1818				hypothetical protein
LFBFMPEI_01197	CDS	891				hypothetical protein
LFBFMPEI_01198	CDS	1719	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
LFBFMPEI_01199	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
LFBFMPEI_01200	CDS	1338	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
LFBFMPEI_01201	CDS	822				hypothetical protein
LFBFMPEI_01202	CDS	720	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
LFBFMPEI_01203	CDS	972				hypothetical protein
LFBFMPEI_01204	CDS	1350	ffh		COG0541	Signal recognition particle protein
LFBFMPEI_01205	CDS	879	folD			Bifunctional protein FolD protein
LFBFMPEI_01206	CDS	180				hypothetical protein
LFBFMPEI_01207	CDS	369	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LFBFMPEI_01208	CDS	1068	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
LFBFMPEI_01209	CDS	771	korB_2	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
LFBFMPEI_01210	CDS	546				hypothetical protein
LFBFMPEI_01211	CDS	1107				hypothetical protein
LFBFMPEI_01212	CDS	1839	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LFBFMPEI_01213	CDS	1860	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
LFBFMPEI_01214	CDS	564	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
LFBFMPEI_01215	CDS	801				hypothetical protein
LFBFMPEI_01216	CDS	1044		1.1.1.382	COG0059	Ketol-acid reductoisomerase (NAD(+))
LFBFMPEI_01217	CDS	1899	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
LFBFMPEI_01218	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
LFBFMPEI_01219	CDS	1203	pepC	3.4.22.40	COG3579	Aminopeptidase C
LFBFMPEI_01220	CDS	1401	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
LFBFMPEI_01221	CDS	858				hypothetical protein
LFBFMPEI_01222	CDS	1335	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
LFBFMPEI_01223	CDS	978				hypothetical protein
LFBFMPEI_01224	CDS	582	maf		COG0424	Septum formation protein Maf
LFBFMPEI_01225	CDS	519	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
LFBFMPEI_01226	CDS	786				hypothetical protein
LFBFMPEI_01227	CDS	1752	pgcA	5.4.2.2		Phosphoglucomutase
LFBFMPEI_01228	CDS	1533	rny_1	3.1.-.-	COG1418	Ribonuclease Y
LFBFMPEI_01229	CDS	312				hypothetical protein
LFBFMPEI_01230	CDS	294				hypothetical protein
LFBFMPEI_01231	CDS	636				hypothetical protein
LFBFMPEI_01232	CDS	1434				hypothetical protein
LFBFMPEI_01233	CDS	882	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
LFBFMPEI_01234	CDS	2517	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
LFBFMPEI_01235	CDS	435				hypothetical protein
LFBFMPEI_01236	CDS	1614	pyrG	6.3.4.2		CTP synthase
LFBFMPEI_01237	CDS	1956	yidC			Membrane protein insertase YidC
LFBFMPEI_01238	CDS	2190	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
LFBFMPEI_01239	CDS	1419				hypothetical protein
LFBFMPEI_01240	CDS	588				hypothetical protein
LFBFMPEI_01241	CDS	363				hypothetical protein
LFBFMPEI_01242	tRNA	74				tRNA-Met(cat)
LFBFMPEI_01243	CDS	351	hxlR		COG1733	HTH-type transcriptional activator HxlR
LFBFMPEI_01244	CDS	354				hypothetical protein
LFBFMPEI_01245	CDS	1275	rarA		COG2256	Replication-associated recombination protein A
LFBFMPEI_01246	CDS	954	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
LFBFMPEI_01247	CDS	651				hypothetical protein
LFBFMPEI_01248	CDS	102				hypothetical protein
LFBFMPEI_01249	CDS	1620	groL		COG0459	60 kDa chaperonin
LFBFMPEI_01250	CDS	270	groS		COG0234	10 kDa chaperonin
LFBFMPEI_01251	CDS	171				hypothetical protein
LFBFMPEI_01252	CDS	2373				hypothetical protein
LFBFMPEI_01253	CDS	1008	menE_1	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
LFBFMPEI_01254	CDS	1044	menC	4.2.1.113		o-succinylbenzoate synthase
LFBFMPEI_01255	CDS	825	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
LFBFMPEI_01256	CDS	1632	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
LFBFMPEI_01257	CDS	1014	menF	5.4.4.2		Isochorismate synthase MenF
LFBFMPEI_01258	CDS	642	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
LFBFMPEI_01259	CDS	2928				hypothetical protein
LFBFMPEI_01260	CDS	2736				hypothetical protein
LFBFMPEI_01261	CDS	4107				hypothetical protein
LFBFMPEI_01262	CDS	4206				hypothetical protein
LFBFMPEI_01263	CDS	4425				hypothetical protein
LFBFMPEI_01264	CDS	612				hypothetical protein
LFBFMPEI_01265	CDS	222				hypothetical protein
LFBFMPEI_01266	CDS	939				hypothetical protein
LFBFMPEI_01267	CDS	1485	egtB	1.14.99.-		Hercynine oxygenase
LFBFMPEI_01268	CDS	936				hypothetical protein
LFBFMPEI_01269	CDS	1572				hypothetical protein
LFBFMPEI_01270	CDS	1026				hypothetical protein
LFBFMPEI_01271	CDS	600				hypothetical protein
LFBFMPEI_01272	CDS	1530				hypothetical protein
LFBFMPEI_01273	CDS	657				hypothetical protein
LFBFMPEI_01274	CDS	1086	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
LFBFMPEI_01275	CDS	684				hypothetical protein
LFBFMPEI_01276	CDS	1257	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LFBFMPEI_01277	CDS	1518	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
LFBFMPEI_01278	CDS	2061	rny_2	3.1.-.-		Ribonuclease Y
LFBFMPEI_01279	CDS	858				hypothetical protein
LFBFMPEI_01280	CDS	540	yvdD		COG1611	LOG family protein YvdD
LFBFMPEI_01281	CDS	2862	yoaB	3.6.3.8	COG0474	Calcium-transporting ATPase 1
LFBFMPEI_01282	CDS	774		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
LFBFMPEI_01283	CDS	1275	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LFBFMPEI_01284	CDS	423				hypothetical protein
LFBFMPEI_01285	CDS	246				hypothetical protein
LFBFMPEI_01286	CDS	1110	dinB	2.7.7.7	COG0389	DNA polymerase IV
LFBFMPEI_01287	CDS	1467				hypothetical protein
LFBFMPEI_01288	CDS	1770	sppA	3.4.21.-	COG0616	Protease 4
LFBFMPEI_01289	CDS	1167	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
LFBFMPEI_01290	CDS	645	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
LFBFMPEI_01291	CDS	1110	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
LFBFMPEI_01292	tRNA	74				tRNA-Phe(gaa)
LFBFMPEI_01293	CDS	150				hypothetical protein
LFBFMPEI_01294	CDS	1701				hypothetical protein
LFBFMPEI_01295	CDS	1488				hypothetical protein
LFBFMPEI_01296	CDS	2865	rexB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
LFBFMPEI_01297	CDS	3393	recB	3.1.11.5		RecBCD enzyme subunit RecB
LFBFMPEI_01298	CDS	1491	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
LFBFMPEI_01299	CDS	1491	algC_2	5.4.2.2		Phosphomannomutase/phosphoglucomutase
LFBFMPEI_01300	CDS	939				hypothetical protein
LFBFMPEI_01301	CDS	834				hypothetical protein
LFBFMPEI_01302	CDS	690				hypothetical protein
LFBFMPEI_01303	CDS	459	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
LFBFMPEI_01304	CDS	660	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
LFBFMPEI_01305	CDS	558	rpsP			30S ribosomal protein S16
LFBFMPEI_01306	CDS	1173	sstT			Serine/threonine transporter SstT
LFBFMPEI_01307	CDS	3363	lacZ_2	3.2.1.23	COG3250	Beta-galactosidase
LFBFMPEI_01308	CDS	1374	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
LFBFMPEI_01309	CDS	234				hypothetical protein
LFBFMPEI_01310	CDS	1308				hypothetical protein
LFBFMPEI_01311	CDS	2802				hypothetical protein
LFBFMPEI_01312	CDS	1146				hypothetical protein
LFBFMPEI_01313	CDS	846	axeA1_2	3.1.1.72	COG0657	Acetylxylan esterase
LFBFMPEI_01314	CDS	1506				hypothetical protein
LFBFMPEI_01315	CDS	1494	crtP	1.14.99.44	COG1233	Diapolycopene oxygenase
LFBFMPEI_01316	CDS	1509				hypothetical protein
LFBFMPEI_01317	CDS	462				hypothetical protein
LFBFMPEI_01318	CDS	624	lolA			Outer-membrane lipoprotein carrier protein
LFBFMPEI_01319	CDS	354	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
LFBFMPEI_01320	CDS	1806				hypothetical protein
LFBFMPEI_01321	CDS	258	acpP_2			Acyl carrier protein
LFBFMPEI_01322	CDS	1704				hypothetical protein
LFBFMPEI_01323	CDS	879				hypothetical protein
LFBFMPEI_01324	CDS	246	acpP_3		COG0236	Acyl carrier protein
LFBFMPEI_01325	CDS	1113				hypothetical protein
LFBFMPEI_01326	CDS	582				hypothetical protein
LFBFMPEI_01327	CDS	531				hypothetical protein
LFBFMPEI_01328	CDS	1224	fabB_1	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
LFBFMPEI_01329	CDS	2595				hypothetical protein
LFBFMPEI_01330	CDS	381				hypothetical protein
LFBFMPEI_01331	CDS	2874				hypothetical protein
LFBFMPEI_01332	CDS	756	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
LFBFMPEI_01333	CDS	1950	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
LFBFMPEI_01334	CDS	681				hypothetical protein
LFBFMPEI_01335	CDS	1878	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
LFBFMPEI_01336	CDS	408				hypothetical protein
LFBFMPEI_01337	CDS	534	apt	2.4.2.7		Adenine phosphoribosyltransferase
LFBFMPEI_01338	CDS	1881	uvrC		COG0322	UvrABC system protein C
LFBFMPEI_01339	CDS	366				hypothetical protein
LFBFMPEI_01340	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
LFBFMPEI_01341	CDS	354	ypjD		COG1694	putative protein YpjD
LFBFMPEI_01342	CDS	963	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
LFBFMPEI_01343	CDS	981	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
LFBFMPEI_01344	CDS	2766	polA	2.7.7.7	COG0258	DNA polymerase I
LFBFMPEI_01345	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
LFBFMPEI_01346	CDS	837	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
LFBFMPEI_01347	CDS	255				hypothetical protein
LFBFMPEI_01348	CDS	2676	mutS_2		COG0249	DNA mismatch repair protein MutS
LFBFMPEI_01349	CDS	645				hypothetical protein
LFBFMPEI_01350	CDS	705	cobB	3.5.1.-	COG0846	NAD-dependent protein deacylase
LFBFMPEI_01351	CDS	585	fkpA	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
LFBFMPEI_01352	CDS	918				hypothetical protein
LFBFMPEI_01353	CDS	1020				hypothetical protein
LFBFMPEI_01354	CDS	468	asnC_1		COG1522	Regulatory protein AsnC
LFBFMPEI_01355	CDS	1839				hypothetical protein
LFBFMPEI_01356	CDS	1002				hypothetical protein
LFBFMPEI_01357	CDS	105				hypothetical protein
LFBFMPEI_01358	CDS	465				hypothetical protein
LFBFMPEI_01359	CDS	1377				hypothetical protein
LFBFMPEI_01360	CDS	1035				hypothetical protein
LFBFMPEI_01361	CDS	1305				hypothetical protein
LFBFMPEI_01362	CDS	567	sigE			ECF RNA polymerase sigma factor SigE
LFBFMPEI_01363	CDS	615				hypothetical protein
LFBFMPEI_01364	CDS	1695				hypothetical protein
LFBFMPEI_01365	CDS	2991	susC_7			TonB-dependent receptor SusC
LFBFMPEI_01366	CDS	1254	gltP		COG1301	Proton/glutamate-aspartate symporter
LFBFMPEI_01367	CDS	885				hypothetical protein
LFBFMPEI_01368	CDS	1251	patB_2	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
LFBFMPEI_01369	CDS	1170	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
LFBFMPEI_01370	CDS	1170				hypothetical protein
LFBFMPEI_01371	CDS	1050				hypothetical protein
LFBFMPEI_01372	CDS	327				hypothetical protein
LFBFMPEI_01373	CDS	918				hypothetical protein
LFBFMPEI_01374	CDS	2085	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
LFBFMPEI_01375	CDS	360	rsfS			Ribosomal silencing factor RsfS
LFBFMPEI_01376	tRNA	74				tRNA-Gln(ctg)
LFBFMPEI_01377	CDS	90				hypothetical protein
LFBFMPEI_01378	CDS	2664	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
LFBFMPEI_01379	CDS	669				hypothetical protein
LFBFMPEI_01380	CDS	1461	recD2_3	3.6.4.12		ATP-dependent RecD-like DNA helicase
LFBFMPEI_01381	CDS	804				hypothetical protein
LFBFMPEI_01382	CDS	531	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
LFBFMPEI_01383	CDS	1503	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
LFBFMPEI_01384	CDS	1959	dnaG_2	2.7.7.-		DNA primase
LFBFMPEI_01385	CDS	111				hypothetical protein
LFBFMPEI_01386	CDS	882	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
LFBFMPEI_01387	CDS	1023	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
LFBFMPEI_01388	CDS	1728	caiA	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
LFBFMPEI_01389	CDS	396				hypothetical protein
LFBFMPEI_01390	CDS	696				hypothetical protein
LFBFMPEI_01391	CDS	534	recX			Regulatory protein RecX
LFBFMPEI_01392	CDS	1005	ribD		COG0117	Riboflavin biosynthesis protein RibD
LFBFMPEI_01393	CDS	870	prmC	2.1.1.297		Release factor glutamine methyltransferase
LFBFMPEI_01394	CDS	144				hypothetical protein
LFBFMPEI_01395	CDS	2331				hypothetical protein
LFBFMPEI_01396	CDS	942	ykoT	2.4.-.-		putative glycosyltransferase YkoT
LFBFMPEI_01397	CDS	399				hypothetical protein
LFBFMPEI_01398	CDS	972				hypothetical protein
LFBFMPEI_01399	CDS	1464				hypothetical protein
LFBFMPEI_01400	CDS	1446				hypothetical protein
LFBFMPEI_01401	CDS	2031				hypothetical protein
LFBFMPEI_01402	CDS	597		3.6.1.66		dITP/XTP pyrophosphatase
LFBFMPEI_01403	CDS	930				hypothetical protein
LFBFMPEI_01404	CDS	2856	leuS	6.1.1.4		Leucine--tRNA ligase
LFBFMPEI_01405	CDS	180				hypothetical protein
LFBFMPEI_01406	CDS	555				hypothetical protein
LFBFMPEI_01407	CDS	1683	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LFBFMPEI_01408	CDS	1071	proB	2.7.2.11	COG0263	Glutamate 5-kinase
LFBFMPEI_01409	CDS	1251	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
LFBFMPEI_01410	CDS	963	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
LFBFMPEI_01411	CDS	855	folP	2.5.1.15	COG0294	Dihydropteroate synthase
LFBFMPEI_01412	CDS	771	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
LFBFMPEI_01413	CDS	1047	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
LFBFMPEI_01414	CDS	390				hypothetical protein
LFBFMPEI_01415	CDS	1209	ackA	2.7.2.1	COG0282	Acetate kinase
LFBFMPEI_01416	CDS	1740		3.2.1.151		Xyloglucan-specific endo-beta-1,4-glucanase BoGH9A
LFBFMPEI_01417	CDS	1056	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
LFBFMPEI_01418	CDS	1347				hypothetical protein
LFBFMPEI_01419	CDS	2121				hypothetical protein
LFBFMPEI_01420	CDS	1395	pehX	3.2.1.82		Exo-poly-alpha-D-galacturonosidase
LFBFMPEI_01421	CDS	1920				hypothetical protein
LFBFMPEI_01422	CDS	927				hypothetical protein
LFBFMPEI_01423	CDS	1455	pepD_2	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
LFBFMPEI_01424	CDS	714	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
LFBFMPEI_01425	CDS	1356	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
LFBFMPEI_01426	CDS	996	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
LFBFMPEI_01427	CDS	1737	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
LFBFMPEI_01428	CDS	1794				hypothetical protein
LFBFMPEI_01429	CDS	369				hypothetical protein
LFBFMPEI_01430	CDS	1191	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
LFBFMPEI_01431	CDS	294				hypothetical protein
LFBFMPEI_01432	CDS	714				hypothetical protein
LFBFMPEI_01433	CDS	489				hypothetical protein
LFBFMPEI_01434	CDS	531				hypothetical protein
LFBFMPEI_01435	CDS	180				hypothetical protein
LFBFMPEI_01436	CDS	504				hypothetical protein
LFBFMPEI_01437	CDS	432				hypothetical protein
LFBFMPEI_01438	CDS	480				hypothetical protein
LFBFMPEI_01439	CDS	1152	xerC			Tyrosine recombinase XerC
LFBFMPEI_01440	CDS	1269	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
LFBFMPEI_01441	CDS	627	nqrE	1.6.5.8	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
LFBFMPEI_01442	CDS	624	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
LFBFMPEI_01443	CDS	717	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
LFBFMPEI_01444	CDS	1155	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
LFBFMPEI_01445	CDS	1353	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
LFBFMPEI_01446	CDS	1527	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LFBFMPEI_01447	CDS	684				hypothetical protein
LFBFMPEI_01448	CDS	840	glmU	2.3.1.157		Bifunctional protein GlmU
LFBFMPEI_01449	CDS	1545	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
LFBFMPEI_01450	CDS	879	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
LFBFMPEI_01451	CDS	492	asnC_2		COG1522	Regulatory protein AsnC
LFBFMPEI_01452	CDS	1302	adeQ		COG2252	Adenine permease AdeQ
LFBFMPEI_01453	CDS	954				hypothetical protein
LFBFMPEI_01454	CDS	2178				hypothetical protein
LFBFMPEI_01455	CDS	1359	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LFBFMPEI_01456	CDS	1074				hypothetical protein
LFBFMPEI_01457	CDS	819	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
LFBFMPEI_01458	CDS	471				hypothetical protein
LFBFMPEI_01459	CDS	1146				hypothetical protein
