locus_tag	ftype	length_bp	gene	EC_number	COG	product
HKLGDHBK_01133	CDS	1680	recN		COG0497	DNA repair protein RecN
HKLGDHBK_01134	CDS	936				hypothetical protein
HKLGDHBK_01135	CDS	1200	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HKLGDHBK_01136	CDS	807	polC	2.7.7.7		DNA polymerase III PolC-type
HKLGDHBK_01137	CDS	1125	dnaN		COG0592	Beta sliding clamp
HKLGDHBK_01138	CDS	396				hypothetical protein
HKLGDHBK_01139	CDS	558				hypothetical protein
HKLGDHBK_01140	CDS	93				hypothetical protein
HKLGDHBK_01141	CDS	93				hypothetical protein
HKLGDHBK_01142	CDS	456				hypothetical protein
HKLGDHBK_01143	CDS	465				hypothetical protein
HKLGDHBK_01144	CDS	864	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
HKLGDHBK_01145	CDS	615	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HKLGDHBK_01146	CDS	732	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HKLGDHBK_01147	CDS	738	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HKLGDHBK_01148	CDS	639	hisI	3.6.1.31		Histidine biosynthesis bifunctional protein HisIE
HKLGDHBK_01149	CDS	744	ftsE		COG2884	Cell division ATP-binding protein FtsE
HKLGDHBK_01150	CDS	1323	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
HKLGDHBK_01151	CDS	1158	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HKLGDHBK_01152	CDS	1209				hypothetical protein
HKLGDHBK_01153	CDS	1158				hypothetical protein
HKLGDHBK_01154	CDS	1968	fbp	3.1.3.11		Fructose-1,6-bisphosphatase class 3
HKLGDHBK_01155	CDS	774				hypothetical protein
HKLGDHBK_01156	CDS	750	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
HKLGDHBK_01157	CDS	1965	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
HKLGDHBK_01158	CDS	1170	fcl_2	1.1.1.271	COG0451	GDP-L-fucose synthase
HKLGDHBK_01159	CDS	1080	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
HKLGDHBK_01160	CDS	1038	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
HKLGDHBK_01161	CDS	201				hypothetical protein
HKLGDHBK_01162	CDS	1320	xylA_2	5.3.1.5	COG2115	Xylose isomerase
HKLGDHBK_01163	CDS	1482	xylB	2.7.1.17	COG1070	Xylulose kinase
HKLGDHBK_01164	CDS	303				hypothetical protein
HKLGDHBK_01165	CDS	1764	aspS	6.1.1.12		Aspartate--tRNA ligase
HKLGDHBK_01166	CDS	924	panS_2		COG0385	Pantothenate precursors transporter PanS
HKLGDHBK_01167	CDS	3381				hypothetical protein
HKLGDHBK_01168	CDS	120				hypothetical protein
HKLGDHBK_01169	CDS	1587	prfC		COG4108	Peptide chain release factor 3
HKLGDHBK_01170	CDS	2382				hypothetical protein
HKLGDHBK_01171	CDS	801				hypothetical protein
HKLGDHBK_01172	CDS	1437				hypothetical protein
HKLGDHBK_01173	CDS	1329				hypothetical protein
HKLGDHBK_01174	CDS	2559	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
HKLGDHBK_01175	CDS	1671	glgA_1	2.4.1.21		Glycogen synthase
HKLGDHBK_01176	CDS	120				hypothetical protein
HKLGDHBK_01177	CDS	237				hypothetical protein
HKLGDHBK_01178	CDS	408				hypothetical protein
HKLGDHBK_01179	CDS	249				hypothetical protein
HKLGDHBK_01180	CDS	201				hypothetical protein
HKLGDHBK_01181	CDS	3384	rep	3.6.4.12		ATP-dependent DNA helicase Rep
HKLGDHBK_01182	CDS	459				hypothetical protein
HKLGDHBK_01183	CDS	561				hypothetical protein
HKLGDHBK_01184	CDS	1002				hypothetical protein
HKLGDHBK_01185	CDS	687	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
HKLGDHBK_01186	CDS	690				hypothetical protein
HKLGDHBK_01187	CDS	1869	rsbW_2	2.7.11.1		Serine-protein kinase RsbW
HKLGDHBK_01188	CDS	303	btrV_2		COG1366	Putative anti-sigma factor antagonist BtrV
HKLGDHBK_01189	CDS	126				hypothetical protein
HKLGDHBK_01190	CDS	543	rhaR			HTH-type transcriptional activator RhaR
HKLGDHBK_01191	CDS	204				hypothetical protein
HKLGDHBK_01192	CDS	408				hypothetical protein
HKLGDHBK_01193	CDS	162				hypothetical protein
HKLGDHBK_01194	CDS	1329				hypothetical protein
HKLGDHBK_01195	CDS	2532	rhaS_2			HTH-type transcriptional activator RhaS
HKLGDHBK_01196	CDS	999	tsf		COG0264	Elongation factor Ts
HKLGDHBK_01197	CDS	882	rpsB		COG0052	30S ribosomal protein S2
HKLGDHBK_01198	CDS	387	rpsI		COG0103	30S ribosomal protein S9
HKLGDHBK_01199	CDS	462	rplM		COG0102	50S ribosomal protein L13
HKLGDHBK_01200	CDS	1527				hypothetical protein
HKLGDHBK_01201	CDS	243				hypothetical protein
HKLGDHBK_01202	CDS	1578				hypothetical protein
HKLGDHBK_01203	CDS	1956				hypothetical protein
HKLGDHBK_01204	CDS	3318	susC_5			TonB-dependent receptor SusC
HKLGDHBK_01205	CDS	2409				hypothetical protein
HKLGDHBK_01206	CDS	1443				hypothetical protein
HKLGDHBK_01207	CDS	1782				SusD-like protein
HKLGDHBK_01208	CDS	3198	susC_6			TonB-dependent receptor SusC
HKLGDHBK_01209	CDS	1650				hypothetical protein
HKLGDHBK_01210	CDS	1932		3.2.1.131	COG3661	Extracellular xylan exo-alpha-(1->2)-glucuronosidase
HKLGDHBK_01211	CDS	2778	rhaS_3			HTH-type transcriptional activator RhaS
HKLGDHBK_01212	CDS	1161				hypothetical protein
HKLGDHBK_01213	CDS	1422	uidB		COG2211	Glucuronide carrier protein 
HKLGDHBK_01214	CDS	1206	xylI	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
HKLGDHBK_01215	CDS	1026	xsa			Xylosidase/arabinosidase
HKLGDHBK_01216	CDS	246				hypothetical protein
HKLGDHBK_01217	CDS	969			COG1702	PhoH-like protein
HKLGDHBK_01218	CDS	1341			COG2081	putative protein
HKLGDHBK_01219	CDS	192				hypothetical protein
HKLGDHBK_01220	CDS	1659	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HKLGDHBK_01221	CDS	1272	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
HKLGDHBK_01222	CDS	729			COG0217	putative transcriptional regulatory protein
HKLGDHBK_01223	CDS	2496	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HKLGDHBK_01224	CDS	921				hypothetical protein
HKLGDHBK_01225	CDS	2385		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
HKLGDHBK_01226	CDS	1569				hypothetical protein
HKLGDHBK_01227	CDS	1404				hypothetical protein
HKLGDHBK_01228	CDS	1551	ndhI_2	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HKLGDHBK_01229	CDS	765	tatC2		COG0805	Sec-independent protein translocase protein TatCy
HKLGDHBK_01230	CDS	246	tatA			Sec-independent protein translocase protein TatA
HKLGDHBK_01231	CDS	570				hypothetical protein
HKLGDHBK_01232	CDS	570	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
HKLGDHBK_01233	CDS	1392	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HKLGDHBK_01234	CDS	1209	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
HKLGDHBK_01235	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HKLGDHBK_01236	CDS	717	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
HKLGDHBK_01237	CDS	816				hypothetical protein
HKLGDHBK_01238	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
HKLGDHBK_01239	CDS	156				hypothetical protein
HKLGDHBK_01240	CDS	126				hypothetical protein
HKLGDHBK_01241	CDS	672	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
HKLGDHBK_01242	CDS	597	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
HKLGDHBK_01243	CDS	681				hypothetical protein
HKLGDHBK_01244	CDS	123				hypothetical protein
HKLGDHBK_01245	CDS	2643				hypothetical protein
HKLGDHBK_01246	CDS	1125				hypothetical protein
HKLGDHBK_01247	CDS	2298				hypothetical protein
HKLGDHBK_01248	CDS	903				hypothetical protein
HKLGDHBK_01249	CDS	684	cmk_2	2.7.4.25	COG0283	Cytidylate kinase
HKLGDHBK_01250	CDS	123				hypothetical protein
HKLGDHBK_01251	CDS	3060	lacZ	3.2.1.23		Beta-galactosidase
HKLGDHBK_01252	CDS	2193				hypothetical protein
HKLGDHBK_01253	CDS	1488				hypothetical protein
HKLGDHBK_01254	CDS	744				hypothetical protein
HKLGDHBK_01255	CDS	1236				hypothetical protein
HKLGDHBK_01256	CDS	990				hypothetical protein
HKLGDHBK_01257	CDS	1641				hypothetical protein
HKLGDHBK_01258	CDS	3111	susC_7			TonB-dependent receptor SusC
HKLGDHBK_01259	CDS	891	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
HKLGDHBK_01260	CDS	5634				hypothetical protein
HKLGDHBK_01261	CDS	2088	pat	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
HKLGDHBK_01262	CDS	2460	cbpA	2.4.1.20	COG3459	Cellobiose phosphorylase
HKLGDHBK_01263	CDS	411				hypothetical protein
HKLGDHBK_01264	CDS	291				hypothetical protein
HKLGDHBK_01265	CDS	1422		1.5.1.43	COG1748	Carboxynorspermidine synthase
HKLGDHBK_01266	CDS	1026	recA		COG0468	Protein RecA
HKLGDHBK_01267	CDS	414				hypothetical protein
HKLGDHBK_01268	CDS	615				hypothetical protein
HKLGDHBK_01269	CDS	132				hypothetical protein
HKLGDHBK_01270	CDS	1911	dnaK		COG0443	Chaperone protein DnaK
HKLGDHBK_01271	CDS	1296				hypothetical protein
HKLGDHBK_01272	CDS	579				hypothetical protein
HKLGDHBK_01273	CDS	1425				hypothetical protein
HKLGDHBK_01274	CDS	123				hypothetical protein
HKLGDHBK_01275	CDS	291				hypothetical protein
HKLGDHBK_01276	CDS	264				hypothetical protein
HKLGDHBK_01277	CDS	444				hypothetical protein
HKLGDHBK_01278	CDS	1761	mdcB	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
HKLGDHBK_01279	CDS	510	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
HKLGDHBK_01280	CDS	1551	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
HKLGDHBK_01281	CDS	888	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
HKLGDHBK_01282	CDS	279	citD		COG3052	Citrate lyase acyl carrier protein
HKLGDHBK_01283	CDS	783				hypothetical protein
HKLGDHBK_01284	CDS	519	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
HKLGDHBK_01285	CDS	600	maf		COG0424	Septum formation protein Maf
HKLGDHBK_01286	CDS	123				hypothetical protein
HKLGDHBK_01287	CDS	1269	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
HKLGDHBK_01288	CDS	522				hypothetical protein
HKLGDHBK_01289	CDS	1002				hypothetical protein
HKLGDHBK_01290	CDS	627				hypothetical protein
HKLGDHBK_01291	CDS	1317	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
HKLGDHBK_01292	CDS	684				hypothetical protein
HKLGDHBK_01293	CDS	2199				hypothetical protein
HKLGDHBK_01294	CDS	630	dedA		COG0586	Protein DedA
HKLGDHBK_01295	CDS	804				hypothetical protein
HKLGDHBK_01296	CDS	1713	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
HKLGDHBK_01297	CDS	1038				hypothetical protein
HKLGDHBK_01298	CDS	1257				hypothetical protein
HKLGDHBK_01299	CDS	2118				hypothetical protein
HKLGDHBK_01300	CDS	3288	recB	3.1.11.5		RecBCD enzyme subunit RecB
HKLGDHBK_01301	CDS	2808				hypothetical protein
HKLGDHBK_01302	CDS	177				hypothetical protein
HKLGDHBK_01303	CDS	564	rpsP			30S ribosomal protein S16
HKLGDHBK_01304	CDS	2502				hypothetical protein
HKLGDHBK_01305	CDS	876				hypothetical protein
HKLGDHBK_01306	CDS	1557				hypothetical protein
HKLGDHBK_01307	CDS	687				hypothetical protein
HKLGDHBK_01308	CDS	456				hypothetical protein
HKLGDHBK_01309	CDS	720	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
HKLGDHBK_01310	CDS	1446				hypothetical protein
HKLGDHBK_01311	CDS	378	hxlR		COG1733	HTH-type transcriptional activator HxlR
HKLGDHBK_01312	CDS	570	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
HKLGDHBK_01313	CDS	609				hypothetical protein
HKLGDHBK_01314	CDS	666				hypothetical protein
HKLGDHBK_01315	CDS	342				hypothetical protein
HKLGDHBK_01316	CDS	348				hypothetical protein
HKLGDHBK_01317	CDS	1512				hypothetical protein
HKLGDHBK_01318	CDS	2034				hypothetical protein
HKLGDHBK_01319	CDS	621	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
HKLGDHBK_01320	CDS	1419				hypothetical protein
HKLGDHBK_01321	CDS	156				hypothetical protein
HKLGDHBK_01322	CDS	1215	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HKLGDHBK_01323	CDS	1029	ltaE	4.1.2.48		Low specificity L-threonine aldolase
HKLGDHBK_01324	CDS	876	deoD_1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
HKLGDHBK_01325	CDS	135				hypothetical protein
HKLGDHBK_01326	CDS	441				hypothetical protein
HKLGDHBK_01327	CDS	1929				hypothetical protein
HKLGDHBK_01328	CDS	624				hypothetical protein
HKLGDHBK_01329	CDS	492	perR		COG0735	Peroxide operon regulator
HKLGDHBK_01330	CDS	1278	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
HKLGDHBK_01331	CDS	1362	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
HKLGDHBK_01332	CDS	816	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
HKLGDHBK_01333	CDS	555	rbr3B	1.11.1.1	COG1592	Reverse rubrerythrin-2
HKLGDHBK_01334	CDS	945				hypothetical protein
HKLGDHBK_01335	CDS	870				hypothetical protein
HKLGDHBK_01336	CDS	357				hypothetical protein
HKLGDHBK_01337	CDS	1620				hypothetical protein
HKLGDHBK_01338	CDS	3261				hypothetical protein
HKLGDHBK_01339	CDS	1335	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
HKLGDHBK_01340	CDS	1584	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
HKLGDHBK_01341	CDS	1242				hypothetical protein
HKLGDHBK_01342	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
HKLGDHBK_01343	CDS	2442	lon	3.4.21.53	COG0466	Lon protease
HKLGDHBK_01344	CDS	138				hypothetical protein
HKLGDHBK_01345	CDS	822	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
HKLGDHBK_01346	CDS	330				hypothetical protein
HKLGDHBK_01347	CDS	2904				hypothetical protein
HKLGDHBK_01348	CDS	561				hypothetical protein
HKLGDHBK_01349	CDS	279				hypothetical protein
HKLGDHBK_01350	CDS	606				hypothetical protein
HKLGDHBK_01351	CDS	639				hypothetical protein
HKLGDHBK_01352	CDS	255				hypothetical protein
HKLGDHBK_01353	CDS	252				hypothetical protein
HKLGDHBK_01354	CDS	921				hypothetical protein
HKLGDHBK_01355	CDS	672				hypothetical protein
HKLGDHBK_01356	CDS	1683	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HKLGDHBK_01357	CDS	1185				hypothetical protein
HKLGDHBK_01358	CDS	1110	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
HKLGDHBK_01359	CDS	456				hypothetical protein
HKLGDHBK_01360	CDS	966	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
HKLGDHBK_01361	CDS	1200	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
HKLGDHBK_01362	CDS	1161	wbpI_1	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
HKLGDHBK_01363	CDS	1215				hypothetical protein
HKLGDHBK_01364	CDS	1242				hypothetical protein
HKLGDHBK_01365	CDS	1146	gtf1_1	2.4.1.-		Glycosyltransferase Gtf1
HKLGDHBK_01366	CDS	1260				hypothetical protein
HKLGDHBK_01367	CDS	1125				hypothetical protein
HKLGDHBK_01368	CDS	927				hypothetical protein
HKLGDHBK_01369	CDS	1023	gtf1_2	2.4.1.-		Glycosyltransferase Gtf1
HKLGDHBK_01370	CDS	1224	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HKLGDHBK_01371	CDS	1074				hypothetical protein
HKLGDHBK_01372	CDS	2571				hypothetical protein
HKLGDHBK_01373	tmRNA	402	ssrA			transfer-messenger RNA, SsrA
HKLGDHBK_01374	CDS	426				hypothetical protein
HKLGDHBK_01375	CDS	1116	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
HKLGDHBK_01376	CDS	600	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
HKLGDHBK_01377	CDS	444				hypothetical protein
HKLGDHBK_01378	CDS	1590				hypothetical protein
HKLGDHBK_01379	CDS	1230				hypothetical protein
HKLGDHBK_01380	CDS	522	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
HKLGDHBK_01381	CDS	1287				hypothetical protein
HKLGDHBK_01382	CDS	738				hypothetical protein
HKLGDHBK_01383	CDS	627	udk_3	2.7.1.48		Uridine kinase
HKLGDHBK_01384	CDS	1062				hypothetical protein
HKLGDHBK_01385	CDS	2595				hypothetical protein
HKLGDHBK_01386	CDS	963				hypothetical protein
HKLGDHBK_01387	CDS	1701				hypothetical protein
HKLGDHBK_01388	CDS	252	rpmE2		COG0254	50S ribosomal protein L31 type B
HKLGDHBK_01389	CDS	945				hypothetical protein
HKLGDHBK_01390	CDS	156				hypothetical protein
HKLGDHBK_01391	CDS	2481				hypothetical protein
HKLGDHBK_01392	CDS	2526				hypothetical protein
HKLGDHBK_01393	CDS	843				hypothetical protein
HKLGDHBK_01394	CDS	126				hypothetical protein
HKLGDHBK_01395	CDS	102				hypothetical protein
HKLGDHBK_01396	tRNA	73				tRNA-Cys(gca)
HKLGDHBK_01397	CDS	447				hypothetical protein
HKLGDHBK_01398	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
HKLGDHBK_01399	CDS	1536	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
HKLGDHBK_01400	CDS	672				hypothetical protein
HKLGDHBK_01401	CDS	1497	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
HKLGDHBK_01402	CDS	1377	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HKLGDHBK_01403	CDS	594	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
HKLGDHBK_01404	CDS	1512	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
HKLGDHBK_01405	CDS	1062	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HKLGDHBK_01406	CDS	672				hypothetical protein
HKLGDHBK_01407	CDS	1104				hypothetical protein
HKLGDHBK_01408	CDS	972				hypothetical protein
HKLGDHBK_01409	CDS	918	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HKLGDHBK_01410	CDS	1449				hypothetical protein
HKLGDHBK_01411	CDS	978	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
HKLGDHBK_01412	CDS	1527	atpD	3.6.3.15		ATP synthase subunit beta, sodium ion specific
HKLGDHBK_01413	CDS	243	atpC		COG0355	ATP synthase epsilon chain
HKLGDHBK_01414	CDS	393				hypothetical protein
HKLGDHBK_01415	CDS	1104	atpB			ATP synthase subunit a
HKLGDHBK_01416	CDS	243	atpH_1			ATP synthase subunit c
HKLGDHBK_01417	CDS	525	atpF		COG0711	ATP synthase subunit b
HKLGDHBK_01418	CDS	561	atpH_2		COG0712	ATP synthase subunit delta
HKLGDHBK_01419	CDS	108				hypothetical protein
HKLGDHBK_01420	CDS	1584	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
HKLGDHBK_01421	CDS	966	atpG		COG0224	ATP synthase gamma chain
HKLGDHBK_01422	CDS	651				hypothetical protein
HKLGDHBK_01423	CDS	366				hypothetical protein
HKLGDHBK_01424	CDS	495				hypothetical protein
HKLGDHBK_01425	CDS	441				hypothetical protein
HKLGDHBK_01426	CDS	126				hypothetical protein
HKLGDHBK_01427	CDS	480	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
HKLGDHBK_01428	CDS	816	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
HKLGDHBK_01429	CDS	1233	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
HKLGDHBK_01430	CDS	2187				hypothetical protein
HKLGDHBK_01431	CDS	1950	topB	5.99.1.2	COG0550	DNA topoisomerase 3
HKLGDHBK_01432	CDS	957				hypothetical protein
HKLGDHBK_01433	CDS	399	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
HKLGDHBK_01434	CDS	1056				hypothetical protein
HKLGDHBK_01435	CDS	1203	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
HKLGDHBK_01436	CDS	303				hypothetical protein
HKLGDHBK_01437	CDS	1128	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
HKLGDHBK_01438	CDS	489				hypothetical protein
HKLGDHBK_01439	CDS	609	cmk_3	2.7.4.25		Cytidylate kinase
HKLGDHBK_01440	CDS	1362	mepA_1			Multidrug export protein MepA
HKLGDHBK_01441	CDS	1296	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HKLGDHBK_01442	CDS	180	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
HKLGDHBK_01443	CDS	1083	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HKLGDHBK_01444	CDS	861	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
HKLGDHBK_01445	CDS	2139				hypothetical protein
HKLGDHBK_01446	CDS	1116				Iron-sulfur cluster carrier protein
HKLGDHBK_01447	CDS	1236				hypothetical protein
HKLGDHBK_01448	CDS	1161				hypothetical protein
HKLGDHBK_01449	CDS	984				hypothetical protein
HKLGDHBK_01450	CDS	1458				hypothetical protein
HKLGDHBK_01451	CDS	126				hypothetical protein
HKLGDHBK_01452	CDS	1065	dapE	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
HKLGDHBK_01453	CDS	720	deoD_2	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
HKLGDHBK_01454	CDS	783	zupT		COG0428	Zinc transporter ZupT
HKLGDHBK_01455	CDS	1791				hypothetical protein
HKLGDHBK_01456	CDS	888				hypothetical protein
HKLGDHBK_01457	CDS	1767	lapB			Lipopolysaccharide assembly protein B
HKLGDHBK_01458	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
HKLGDHBK_01459	CDS	1338	dgt	3.1.5.1		Deoxyguanosinetriphosphate triphosphohydrolase
HKLGDHBK_01460	CDS	987				hypothetical protein
HKLGDHBK_01461	CDS	882				hypothetical protein
HKLGDHBK_01462	CDS	468	mraZ		COG2001	Transcriptional regulator MraZ
HKLGDHBK_01463	CDS	921	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HKLGDHBK_01464	CDS	516				hypothetical protein
HKLGDHBK_01465	CDS	2217	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
HKLGDHBK_01466	CDS	1452	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HKLGDHBK_01467	CDS	1269	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HKLGDHBK_01468	CDS	1332	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
HKLGDHBK_01469	CDS	1326	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HKLGDHBK_01470	CDS	1107	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HKLGDHBK_01471	CDS	1359	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
HKLGDHBK_01472	CDS	795				hypothetical protein
HKLGDHBK_01473	CDS	1464	ftsA			Cell division protein FtsA
HKLGDHBK_01474	CDS	1311	ftsZ_1			Cell division protein FtsZ
HKLGDHBK_01475	CDS	123				hypothetical protein
HKLGDHBK_01476	CDS	1365				hypothetical protein
HKLGDHBK_01477	CDS	1824				hypothetical protein
HKLGDHBK_01478	CDS	3378				hypothetical protein
HKLGDHBK_01479	CDS	192				hypothetical protein
HKLGDHBK_01480	CDS	267				hypothetical protein
HKLGDHBK_01481	CDS	3321	rapA	3.6.4.-		RNA polymerase-associated protein RapA
HKLGDHBK_01482	CDS	3093				hypothetical protein
HKLGDHBK_01483	CDS	324				hypothetical protein
HKLGDHBK_01484	CDS	681				hypothetical protein
HKLGDHBK_01485	CDS	333				hypothetical protein
HKLGDHBK_01486	CDS	1863				hypothetical protein
HKLGDHBK_01487	CDS	702				hypothetical protein
HKLGDHBK_01488	CDS	1050				hypothetical protein
HKLGDHBK_01489	CDS	567	efp		COG0231	Elongation factor P
HKLGDHBK_01490	CDS	723				hypothetical protein
HKLGDHBK_01491	CDS	1026	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HKLGDHBK_01492	CDS	993	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
HKLGDHBK_01493	CDS	1188				hypothetical protein
HKLGDHBK_01494	CDS	723				hypothetical protein
HKLGDHBK_01495	CDS	156				hypothetical protein
HKLGDHBK_01496	CDS	963	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
HKLGDHBK_01497	CDS	1107	ald	1.4.1.1	COG0686	Alanine dehydrogenase
HKLGDHBK_01498	CDS	1281				hypothetical protein
HKLGDHBK_01499	CDS	306				hypothetical protein
HKLGDHBK_01500	CDS	336				hypothetical protein
HKLGDHBK_01501	CDS	1221	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HKLGDHBK_01502	CDS	774	proB	2.7.2.11	COG0263	Glutamate 5-kinase
HKLGDHBK_01503	CDS	1674	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HKLGDHBK_01504	CDS	558				hypothetical protein
HKLGDHBK_01505	CDS	408	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
