locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLEELPEM_01144	CDS	435	mraZ			Transcriptional regulator MraZ
CLEELPEM_01145	CDS	360	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
CLEELPEM_01146	CDS	585	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
CLEELPEM_01147	CDS	528	ftsL			Cell division protein FtsL
CLEELPEM_01148	CDS	2040	spoVD		COG0768	Stage V sporulation protein D
CLEELPEM_01149	CDS	978	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
CLEELPEM_01150	CDS	1377	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
CLEELPEM_01151	CDS	942	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
CLEELPEM_01152	CDS	246	ftsW_3	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
CLEELPEM_01153	CDS	852	ftsQ			Cell division protein FtsQ
CLEELPEM_01154	CDS	591	pat	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
CLEELPEM_01155	tRNA	74				tRNA-Val(cac)
CLEELPEM_01156	CDS	495				hypothetical protein
CLEELPEM_01157	CDS	1485				hypothetical protein
CLEELPEM_01158	CDS	765	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
CLEELPEM_01159	CDS	642	panT		COG4684	Pantothenic acid transporter PanT
CLEELPEM_01160	CDS	555	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
CLEELPEM_01161	CDS	384				hypothetical protein
CLEELPEM_01162	CDS	228				hypothetical protein
CLEELPEM_01163	CDS	1122				hypothetical protein
CLEELPEM_01164	CDS	858				hypothetical protein
CLEELPEM_01165	CDS	909	argB	2.7.2.8	COG0548	Acetylglutamate kinase
CLEELPEM_01166	CDS	1209	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
CLEELPEM_01167	CDS	858				hypothetical protein
CLEELPEM_01168	CDS	699	walR_2		COG0745	Transcriptional regulatory protein WalR
CLEELPEM_01169	CDS	1545	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_01170	CDS	1248	iolG	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CLEELPEM_01171	tRNA	73				tRNA-Arg(ccg)
CLEELPEM_01172	CDS	912				hypothetical protein
CLEELPEM_01173	CDS	558	efp		COG0231	Elongation factor P
CLEELPEM_01174	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
CLEELPEM_01175	CDS	1020	pyk_2	2.7.1.40	COG0469	Pyruvate kinase
CLEELPEM_01176	CDS	906				hypothetical protein
CLEELPEM_01177	CDS	468				hypothetical protein
CLEELPEM_01178	CDS	1173		5.1.3.11	COG2942	Cellobiose 2-epimerase
CLEELPEM_01179	CDS	894	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CLEELPEM_01180	CDS	1194				hypothetical protein
CLEELPEM_01181	CDS	738				hypothetical protein
CLEELPEM_01182	CDS	837	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
CLEELPEM_01183	CDS	1416	treB		COG1263	PTS system trehalose-specific EIIBC component
CLEELPEM_01184	CDS	1641	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
CLEELPEM_01185	CDS	783				hypothetical protein
CLEELPEM_01186	CDS	921	hslO		COG1281	33 kDa chaperonin
CLEELPEM_01187	CDS	201				hypothetical protein
CLEELPEM_01188	CDS	3426	mhpE	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
CLEELPEM_01189	CDS	1029		3.2.1.4		Endoglucanase C307
CLEELPEM_01190	CDS	540				hypothetical protein
CLEELPEM_01191	CDS	753	tpiA	5.3.1.1		Triosephosphate isomerase
CLEELPEM_01192	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CLEELPEM_01193	CDS	1020	gapA1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 1
CLEELPEM_01194	CDS	864	hisK_2	3.1.3.15	COG1387	Histidinol-phosphatase
CLEELPEM_01195	CDS	1059	fumC	4.2.1.2		Fumarate hydratase class II
CLEELPEM_01196	CDS	2160	topB	5.99.1.2	COG0550	DNA topoisomerase 3
CLEELPEM_01197	CDS	1086	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
CLEELPEM_01198	CDS	1389	argH	4.3.2.1	COG0165	Argininosuccinate lyase
CLEELPEM_01199	tRNA	74				tRNA-Thr(cgt)
CLEELPEM_01200	CDS	1167				hypothetical protein
CLEELPEM_01201	CDS	1164	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
CLEELPEM_01202	CDS	876	serC	2.6.1.52		Phosphoserine aminotransferase
CLEELPEM_01203	CDS	1686	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
CLEELPEM_01204	CDS	1677	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CLEELPEM_01205	CDS	324				hypothetical protein
CLEELPEM_01206	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
CLEELPEM_01207	CDS	561				hypothetical protein
CLEELPEM_01208	CDS	879	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
CLEELPEM_01209	CDS	984				hypothetical protein
CLEELPEM_01210	CDS	210	rpmE		COG0254	50S ribosomal protein L31
CLEELPEM_01211	CDS	696				hypothetical protein
CLEELPEM_01212	CDS	1533	yqiK		COG2268	Inner membrane protein YqiK
CLEELPEM_01213	CDS	1494	glcA		COG1620	Glycolate permease GlcA
CLEELPEM_01214	CDS	765	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
CLEELPEM_01215	CDS	807				hypothetical protein
CLEELPEM_01216	CDS	969				Purine-binding protein
CLEELPEM_01217	CDS	651				hypothetical protein
CLEELPEM_01218	CDS	402	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
CLEELPEM_01219	CDS	297				hypothetical protein
CLEELPEM_01220	CDS	1611	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
CLEELPEM_01221	CDS	1272				hypothetical protein
CLEELPEM_01222	CDS	1221	sstT_2		COG3633	Serine/threonine transporter SstT
CLEELPEM_01223	CDS	588	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
CLEELPEM_01224	CDS	606	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
CLEELPEM_01225	CDS	1236	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
CLEELPEM_01226	CDS	3219				hypothetical protein
CLEELPEM_01227	CDS	708	cat3	2.3.1.28		Chloramphenicol acetyltransferase 3
CLEELPEM_01228	CDS	1023				hypothetical protein
CLEELPEM_01229	CDS	1236	patB	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
CLEELPEM_01230	CDS	1206				hypothetical protein
CLEELPEM_01231	CDS	1353				hypothetical protein
CLEELPEM_01232	CDS	573				hypothetical protein
CLEELPEM_01233	CDS	609	idi_2	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
CLEELPEM_01234	CDS	1797		5.3.1.29		Putative thiazole biosynthetic enzyme
CLEELPEM_01235	tRNA	74				tRNA-Ala(cgc)
CLEELPEM_01236	CDS	750				hypothetical protein
CLEELPEM_01237	CDS	1152	amyS	3.2.1.1		Alpha-amylase
CLEELPEM_01238	CDS	1212				hypothetical protein
CLEELPEM_01239	CDS	1176				hypothetical protein
CLEELPEM_01240	CDS	654				hypothetical protein
CLEELPEM_01241	CDS	2076				hypothetical protein
CLEELPEM_01242	CDS	795				hypothetical protein
CLEELPEM_01243	CDS	1095				hypothetical protein
CLEELPEM_01244	CDS	597				hypothetical protein
CLEELPEM_01245	CDS	1524				hypothetical protein
CLEELPEM_01246	CDS	843				hypothetical protein
CLEELPEM_01247	CDS	1845				hypothetical protein
CLEELPEM_01248	CDS	567				hypothetical protein
CLEELPEM_01249	CDS	2139	topA	5.99.1.2		DNA topoisomerase 1
CLEELPEM_01250	CDS	1461	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
CLEELPEM_01251	CDS	633	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
CLEELPEM_01252	CDS	648	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
CLEELPEM_01253	CDS	279				hypothetical protein
CLEELPEM_01254	CDS	1461	trkH		COG0168	Trk system potassium uptake protein TrkH
CLEELPEM_01255	tRNA	74				tRNA-Gln(ctg)
CLEELPEM_01256	CDS	576				hypothetical protein
CLEELPEM_01257	CDS	1422	alsT_2		COG1115	Amino-acid carrier protein AlsT
CLEELPEM_01258	CDS	741				hypothetical protein
CLEELPEM_01259	CDS	1098				hypothetical protein
CLEELPEM_01260	CDS	4416				hypothetical protein
CLEELPEM_01261	CDS	1323	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
CLEELPEM_01262	CDS	1524	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
CLEELPEM_01263	CDS	2253	priA_2	3.6.4.-	COG1198	Primosomal protein N'
CLEELPEM_01264	CDS	1398				hypothetical protein
CLEELPEM_01265	CDS	642				hypothetical protein
CLEELPEM_01266	CDS	444	ohrR			Organic hydroperoxide resistance transcriptional regulator
CLEELPEM_01267	CDS	300				hypothetical protein
CLEELPEM_01268	CDS	1116	mepA_3			Multidrug export protein MepA
CLEELPEM_01269	CDS	996	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
CLEELPEM_01270	CDS	1143				hypothetical protein
CLEELPEM_01271	CDS	972				hypothetical protein
CLEELPEM_01272	CDS	969	melB		COG2211	Melibiose carrier protein
CLEELPEM_01273	CDS	174				hypothetical protein
CLEELPEM_01274	CDS	1575	clpX_2			ATP-dependent Clp protease ATP-binding subunit ClpX
CLEELPEM_01275	CDS	483	lspA_2	3.4.23.36		Lipoprotein signal peptidase
CLEELPEM_01276	CDS	765				hypothetical protein
CLEELPEM_01277	CDS	381				hypothetical protein
CLEELPEM_01278	CDS	1233	metK	2.5.1.6		S-adenosylmethionine synthase
CLEELPEM_01279	CDS	2094				hypothetical protein
CLEELPEM_01280	CDS	1428	btuD_4	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
CLEELPEM_01281	CDS	966				hypothetical protein
CLEELPEM_01282	CDS	576				hypothetical protein
CLEELPEM_01283	CDS	2061				hypothetical protein
CLEELPEM_01284	CDS	1491				hypothetical protein
CLEELPEM_01285	CDS	1026	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CLEELPEM_01286	CDS	834				hypothetical protein
CLEELPEM_01287	CDS	1134				hypothetical protein
CLEELPEM_01288	CDS	864		1.10.3.-	COG1496	Polyphenol oxidase
CLEELPEM_01289	CDS	1731				hypothetical protein
CLEELPEM_01290	CDS	1674				hypothetical protein
CLEELPEM_01291	CDS	801				hypothetical protein
CLEELPEM_01292	CDS	2511	bchB	1.3.7.7		Light-independent protochlorophyllide reductase subunit B
CLEELPEM_01293	CDS	753	nifH1	1.18.6.1		Nitrogenase iron protein 1
CLEELPEM_01294	CDS	753	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
CLEELPEM_01295	tRNA	77				tRNA-Arg(acg)
CLEELPEM_01296	CDS	1017	exuR_2		COG1609	putative HTH-type transcriptional repressor ExuR
CLEELPEM_01297	CDS	498				hypothetical protein
CLEELPEM_01298	CDS	1737			COG1132	putative ABC transporter ATP-binding protein
CLEELPEM_01299	CDS	636	yigZ		COG1739	IMPACT family member YigZ
CLEELPEM_01300	CDS	1371			COG2239	Magnesium transporter MgtE
CLEELPEM_01301	CDS	1848	typA		COG1217	GTP-binding protein TypA/BipA
CLEELPEM_01302	CDS	4326	mdtC			Multidrug resistance protein MdtC
CLEELPEM_01303	CDS	456				hypothetical protein
CLEELPEM_01304	CDS	435				hypothetical protein
CLEELPEM_01305	CDS	327				hypothetical protein
CLEELPEM_01306	CDS	2268	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
CLEELPEM_01307	CDS	1005	dusC	1.3.1.-		tRNA-dihydrouridine(16) synthase
CLEELPEM_01308	CDS	537	coaX_2	2.7.1.33	COG1521	Type III pantothenate kinase
CLEELPEM_01309	CDS	924				hypothetical protein
CLEELPEM_01310	CDS	801	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
CLEELPEM_01311	CDS	801				hypothetical protein
CLEELPEM_01312	CDS	1539				hypothetical protein
CLEELPEM_01313	CDS	564	btuR	2.5.1.17	COG2109	Cob(I)yrinic acid a,c-diamide adenosyltransferase
CLEELPEM_01314	CDS	828	yidA_3	3.1.3.23	COG0561	Sugar phosphatase YidA
CLEELPEM_01315	CDS	1893	ymdB_3	3.5.1.-		O-acetyl-ADP-ribose deacetylase
CLEELPEM_01316	CDS	1218				hypothetical protein
CLEELPEM_01317	CDS	1167				hypothetical protein
CLEELPEM_01318	CDS	888				hypothetical protein
CLEELPEM_01319	CDS	603	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
CLEELPEM_01320	CDS	2028				hypothetical protein
CLEELPEM_01321	CDS	2553	mdoB	2.7.8.20		Phosphoglycerol transferase I
CLEELPEM_01322	CDS	1392	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CLEELPEM_01323	CDS	876			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
CLEELPEM_01324	CDS	2118				hypothetical protein
CLEELPEM_01325	CDS	981	rbsC_1		COG1172	Ribose import permease protein RbsC
CLEELPEM_01326	CDS	1506	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
CLEELPEM_01327	CDS	987	rbsC_2		COG1172	Ribose import permease protein RbsC
CLEELPEM_01328	CDS	1032				hypothetical protein
CLEELPEM_01329	CDS	441				hypothetical protein
CLEELPEM_01330	CDS	396				hypothetical protein
CLEELPEM_01331	CDS	1188				hypothetical protein
CLEELPEM_01332	CDS	927				hypothetical protein
CLEELPEM_01333	CDS	1500	rbsA_2	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
CLEELPEM_01334	CDS	762			COG1702	PhoH-like protein
CLEELPEM_01335	CDS	570	ybeY	3.1.-.-		Endoribonuclease YbeY
CLEELPEM_01336	CDS	1437			COG2081	putative protein
CLEELPEM_01337	CDS	1758				hypothetical protein
CLEELPEM_01338	CDS	648	glgP_1	2.4.1.1	COG0058	Glycogen phosphorylase
CLEELPEM_01339	CDS	201	glgP_2	2.4.1.1	COG0058	Glycogen phosphorylase
CLEELPEM_01340	CDS	3171	mupA			mupirocin-resistant isoleucine--tRNA ligase MupA
CLEELPEM_01341	CDS	861	glgP_3	2.4.1.1	COG0058	Glycogen phosphorylase
CLEELPEM_01342	CDS	1554	glgP_4	2.4.1.1	COG0058	Glycogen phosphorylase
CLEELPEM_01343	CDS	576	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
CLEELPEM_01344	CDS	312	porD		COG1144	Pyruvate synthase subunit PorD
CLEELPEM_01345	CDS	1203	porA	1.2.7.1	COG0674	Pyruvate synthase subunit PorA
CLEELPEM_01346	CDS	936	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
CLEELPEM_01347	CDS	1473				hypothetical protein
CLEELPEM_01348	CDS	318				hypothetical protein
CLEELPEM_01349	CDS	306				hypothetical protein
CLEELPEM_01350	CDS	525	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
CLEELPEM_01351	CDS	849	thyA1	2.1.1.45	COG0207	Thymidylate synthase 1
CLEELPEM_01352	CDS	1605		3.1.-.-	COG1236	Ribonuclease
CLEELPEM_01353	CDS	870				hypothetical protein
CLEELPEM_01354	CDS	1020	hbpA_1		COG0747	Heme-binding protein A
CLEELPEM_01355	CDS	951	gsiC		COG0601	Glutathione transport system permease protein GsiC
CLEELPEM_01356	CDS	801	gsiD		COG1173	Glutathione transport system permease protein GsiD
CLEELPEM_01357	CDS	972	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
CLEELPEM_01358	CDS	972	btuD_5	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
CLEELPEM_01359	CDS	747	artM		COG1126	Arginine transport ATP-binding protein ArtM
CLEELPEM_01360	CDS	780	artQ		COG0765	Arginine transport system permease protein ArtQ
CLEELPEM_01361	CDS	969	mltF			Membrane-bound lytic murein transglycosylase F
CLEELPEM_01362	CDS	1086	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
CLEELPEM_01363	CDS	1002				hypothetical protein
CLEELPEM_01364	CDS	966				hypothetical protein
CLEELPEM_01365	CDS	318				hypothetical protein
CLEELPEM_01366	CDS	1485				hypothetical protein
CLEELPEM_01367	CDS	1950				hypothetical protein
CLEELPEM_01368	CDS	501				hypothetical protein
CLEELPEM_01369	CDS	801	ubiG_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
CLEELPEM_01370	CDS	846	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CLEELPEM_01371	CDS	1218	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
CLEELPEM_01372	CDS	507				hypothetical protein
CLEELPEM_01373	CDS	1059				hypothetical protein
CLEELPEM_01374	CDS	795	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
CLEELPEM_01375	CDS	1173				hypothetical protein
CLEELPEM_01376	CDS	294				hypothetical protein
CLEELPEM_01377	tRNA	73				tRNA-Thr(ggt)
CLEELPEM_01378	CDS	891				hypothetical protein
CLEELPEM_01379	CDS	438				hypothetical protein
CLEELPEM_01380	CDS	258	sigH		COG1595	RNA polymerase sigma-H factor
CLEELPEM_01381	CDS	1116	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CLEELPEM_01382	CDS	456	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
CLEELPEM_01383	CDS	1416	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CLEELPEM_01384	CDS	531	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
CLEELPEM_01385	CDS	294				hypothetical protein
CLEELPEM_01386	CDS	1230				hypothetical protein
CLEELPEM_01387	CDS	369	rsfS		COG0799	Ribosomal silencing factor RsfS
CLEELPEM_01388	CDS	603				hypothetical protein
CLEELPEM_01389	CDS	291			COG1534	RNA-binding protein
CLEELPEM_01390	CDS	1311	obg	3.6.5.-	COG0536	GTPase Obg
CLEELPEM_01391	CDS	300	rpmA		COG0211	50S ribosomal protein L27
CLEELPEM_01392	CDS	1146	mglB_2		COG1879	D-galactose-binding periplasmic protein
CLEELPEM_01393	CDS	561				hypothetical protein
CLEELPEM_01394	CDS	717				hypothetical protein
CLEELPEM_01395	CDS	801	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
CLEELPEM_01396	CDS	1023				hypothetical protein
CLEELPEM_01397	CDS	786	recG	3.6.4.12		ATP-dependent DNA helicase RecG
CLEELPEM_01398	CDS	867				DegV domain-containing protein
CLEELPEM_01399	CDS	1992	gyrB_2	5.99.1.3	COG0187	DNA gyrase subunit B
CLEELPEM_01400	CDS	468				hypothetical protein
CLEELPEM_01401	CDS	606	ribU			Riboflavin transporter RibU
CLEELPEM_01402	CDS	2277				hypothetical protein
CLEELPEM_01403	CDS	804				hypothetical protein
CLEELPEM_01404	CDS	927		3.1.1.23	COG2267	Monoacylglycerol lipase
CLEELPEM_01405	CDS	963	dnaJ_2		COG0484	Chaperone protein DnaJ
CLEELPEM_01406	CDS	1935				hypothetical protein
CLEELPEM_01407	CDS	228				hypothetical protein
CLEELPEM_01408	CDS	501				hypothetical protein
CLEELPEM_01409	CDS	1317	dinB_3	2.7.7.7		DNA polymerase IV
CLEELPEM_01410	CDS	570				hypothetical protein
CLEELPEM_01411	CDS	492				hypothetical protein
CLEELPEM_01412	CDS	2253	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
CLEELPEM_01413	CDS	600	maf		COG0424	Septum formation protein Maf
CLEELPEM_01414	CDS	294				hypothetical protein
CLEELPEM_01415	CDS	507				hypothetical protein
CLEELPEM_01416	CDS	918	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
CLEELPEM_01417	CDS	447	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
CLEELPEM_01418	CDS	324	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
CLEELPEM_01419	CDS	819	ttcA			tRNA 2-thiocytidine biosynthesis protein TtcA
CLEELPEM_01420	CDS	1227	argG	6.3.4.5	COG0137	Argininosuccinate synthase
CLEELPEM_01421	CDS	372				hypothetical protein
CLEELPEM_01422	CDS	681	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
CLEELPEM_01423	CDS	1209				hypothetical protein
CLEELPEM_01424	CDS	528				hypothetical protein
CLEELPEM_01425	CDS	132				hypothetical protein
CLEELPEM_01426	CDS	1149	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
CLEELPEM_01427	CDS	852	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
CLEELPEM_01428	CDS	1056	hmuU_2		COG0609	Hemin transport system permease protein HmuU
CLEELPEM_01429	CDS	1068				hypothetical protein
CLEELPEM_01430	CDS	2403	secDF		COG0341	Protein translocase subunit SecDF
CLEELPEM_01431	CDS	594				hypothetical protein
CLEELPEM_01432	CDS	414		2.4.1.319	COG2152	Beta-1,4-mannooligosaccharide phosphorylase
CLEELPEM_01433	CDS	267	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
CLEELPEM_01434	CDS	738				hypothetical protein
CLEELPEM_01435	CDS	714	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
CLEELPEM_01436	CDS	888				hypothetical protein
CLEELPEM_01437	CDS	1077				hypothetical protein
CLEELPEM_01438	CDS	1344				hypothetical protein
CLEELPEM_01439	CDS	309				hypothetical protein
CLEELPEM_01440	CDS	579				hypothetical protein
CLEELPEM_01441	CDS	729				hypothetical protein
CLEELPEM_01442	CDS	510	nudC_2	3.6.1.22		NADH pyrophosphatase
CLEELPEM_01443	CDS	303				hypothetical protein
CLEELPEM_01444	CDS	771				hypothetical protein
CLEELPEM_01445	CDS	642	aspC_2	2.6.1.1	COG0436	Aspartate aminotransferase
CLEELPEM_01446	CDS	690	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
CLEELPEM_01447	CDS	897				hypothetical protein
CLEELPEM_01448	CDS	615	tdk	2.7.1.21	COG1435	Thymidine kinase
CLEELPEM_01449	CDS	216				hypothetical protein
CLEELPEM_01450	CDS	1383				hypothetical protein
CLEELPEM_01451	CDS	2592				hypothetical protein
CLEELPEM_01452	CDS	609				hypothetical protein
CLEELPEM_01453	CDS	612				hypothetical protein
CLEELPEM_01454	CDS	825	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
CLEELPEM_01455	CDS	447				hypothetical protein
CLEELPEM_01456	tRNA	89				tRNA-Ser(cga)
CLEELPEM_01457	CDS	1077	pfkA2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 2
CLEELPEM_01458	CDS	624	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
CLEELPEM_01459	CDS	1053				hypothetical protein
CLEELPEM_01460	CDS	327			COG0718	Nucleoid-associated protein
CLEELPEM_01461	CDS	600	recR		COG0353	Recombination protein RecR
CLEELPEM_01462	CDS	1164				hypothetical protein
CLEELPEM_01463	CDS	465				hypothetical protein
CLEELPEM_01464	CDS	783	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
CLEELPEM_01465	CDS	867	hbpA_2		COG0747	Heme-binding protein A
CLEELPEM_01466	CDS	654				hypothetical protein
CLEELPEM_01467	CDS	1452				hypothetical protein
CLEELPEM_01468	CDS	1380	ftsZ			Cell division protein FtsZ
CLEELPEM_01469	CDS	1059	mutY	3.2.2.-		Adenine DNA glycosylase
CLEELPEM_01470	CDS	1029				hypothetical protein
CLEELPEM_01471	CDS	1389	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CLEELPEM_01472	CDS	156	era		COG1159	GTPase Era
CLEELPEM_01473	CDS	666	recO			DNA repair protein RecO
CLEELPEM_01474	CDS	855				hypothetical protein
CLEELPEM_01475	CDS	1389	glyQS	6.1.1.14		Glycine--tRNA ligase
CLEELPEM_01476	CDS	807				hypothetical protein
CLEELPEM_01477	CDS	1368	fpgS	6.3.2.17		Folylpolyglutamate synthase
CLEELPEM_01478	CDS	1167	valS_1	6.1.1.9		Valine--tRNA ligase
CLEELPEM_01479	CDS	879	valS_2	6.1.1.9	COG0525	Valine--tRNA ligase
CLEELPEM_01480	CDS	1437				hypothetical protein
CLEELPEM_01481	CDS	342				hypothetical protein
CLEELPEM_01482	CDS	1293				hypothetical protein
CLEELPEM_01483	CDS	648				hypothetical protein
CLEELPEM_01484	CDS	2118	glgX_3	3.2.1.-	COG1523	Glycogen operon protein GlgX 
CLEELPEM_01485	CDS	693				hypothetical protein
CLEELPEM_01486	CDS	405	rlmB_3	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CLEELPEM_01487	CDS	1719				hypothetical protein
CLEELPEM_01488	CDS	525				hypothetical protein
CLEELPEM_01489	CDS	867			COG1307	Fatty acid-binding protein
CLEELPEM_01490	CDS	1356	adeQ		COG2252	Adenine permease AdeQ
CLEELPEM_01491	tRNA	75				tRNA-Pro(cgg)
CLEELPEM_01492	CDS	600				hypothetical protein
CLEELPEM_01493	CDS	1773	atm1		COG5265	ATM1-type heavy metal exporter
CLEELPEM_01494	CDS	1251	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
CLEELPEM_01495	CDS	546				hypothetical protein
CLEELPEM_01496	CDS	714	deoD_1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
CLEELPEM_01497	CDS	813				hypothetical protein
CLEELPEM_01498	CDS	237	ackA	2.7.2.1	COG0282	Acetate kinase
CLEELPEM_01499	CDS	183	rpmF			50S ribosomal protein L32
CLEELPEM_01500	CDS	669	plsX_1	2.3.1.-	COG0416	Phosphate acyltransferase
CLEELPEM_01501	CDS	336	plsX_2	2.3.1.-		Phosphate acyltransferase
CLEELPEM_01502	CDS	243	acpP			Acyl carrier protein
CLEELPEM_01503	CDS	696	rnc	3.1.26.3	COG0571	Ribonuclease 3
CLEELPEM_01504	CDS	1623				hypothetical protein
CLEELPEM_01505	CDS	690	srrA_2		COG0745	Transcriptional regulatory protein SrrA
CLEELPEM_01506	CDS	1140	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_01507	CDS	429	perR_2		COG0735	Peroxide-responsive repressor PerR
CLEELPEM_01508	CDS	615		2.4.-.-		putative glycosyltransferase
CLEELPEM_01509	CDS	258	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
CLEELPEM_01510	CDS	1335	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CLEELPEM_01511	CDS	408	nusB		COG0781	Transcription antitermination protein NusB
CLEELPEM_01512	CDS	366				hypothetical protein
CLEELPEM_01513	CDS	540	prfC			Peptide chain release factor 3
CLEELPEM_01514	CDS	783	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
CLEELPEM_01515	CDS	423	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
