locus_tag	ftype	length_bp	gene	EC_number	COG	product
LABOMGJG_01255	CDS	2028	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
LABOMGJG_01256	CDS	1164		2.6.1.1		Aspartate aminotransferase
LABOMGJG_01257	CDS	1515				hypothetical protein
LABOMGJG_01258	CDS	1107				hypothetical protein
LABOMGJG_01259	CDS	1020	yqeN		COG1466	putative protein YqeN
LABOMGJG_01260	CDS	609				hypothetical protein
LABOMGJG_01261	CDS	546	lspA	3.4.23.36		Lipoprotein signal peptidase
LABOMGJG_01262	CDS	594	metK	2.5.1.6		S-adenosylmethionine synthase
LABOMGJG_01263	CDS	2487	gyrA_1	5.99.1.3		DNA gyrase subunit A
LABOMGJG_01264	CDS	612	yhdE		COG0424	Maf-like protein YhdE
LABOMGJG_01265	CDS	1149	yhcG_3	3.1.-.-	COG4804	Putative nuclease YhcG
LABOMGJG_01266	CDS	5136				hypothetical protein
LABOMGJG_01267	CDS	129				hypothetical protein
LABOMGJG_01268	CDS	3711				hypothetical protein
LABOMGJG_01269	CDS	222				hypothetical protein
LABOMGJG_01270	CDS	975	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
LABOMGJG_01271	CDS	1644	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
LABOMGJG_01272	CDS	1134	ackA	2.7.2.1	COG0282	Acetate kinase
LABOMGJG_01273	CDS	138				hypothetical protein
LABOMGJG_01274	CDS	999	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
LABOMGJG_01275	CDS	1842				hypothetical protein
LABOMGJG_01276	tRNA	76				tRNA-Met(cat)
LABOMGJG_01277	CDS	1062				hypothetical protein
LABOMGJG_01278	CDS	1998				hypothetical protein
LABOMGJG_01279	CDS	1227				hypothetical protein
LABOMGJG_01280	CDS	672				hypothetical protein
LABOMGJG_01281	tRNA	74				tRNA-Phe(gaa)
LABOMGJG_01282	CDS	1092				hypothetical protein
LABOMGJG_01283	CDS	1434	amyP_1	3.2.1.60		Glucan 1,4-alpha-maltotetraohydrolase
LABOMGJG_01284	CDS	981				hypothetical protein
LABOMGJG_01285	CDS	1212				hypothetical protein
LABOMGJG_01286	CDS	1185			COG1373	putative protein
LABOMGJG_01287	CDS	2370	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
LABOMGJG_01288	CDS	1386	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
LABOMGJG_01289	CDS	726	birA	6.3.4.15		Bifunctional ligase/repressor BirA
LABOMGJG_01290	CDS	1134	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
LABOMGJG_01291	CDS	369				hypothetical protein
LABOMGJG_01292	CDS	1701	feoB		COG0370	Fe(2+) transporter FeoB
LABOMGJG_01293	CDS	4929				hypothetical protein
LABOMGJG_01294	CDS	315	pepD_2	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
LABOMGJG_01295	CDS	900				hypothetical protein
LABOMGJG_01296	CDS	1107				hypothetical protein
LABOMGJG_01297	CDS	1236	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
LABOMGJG_01298	CDS	477	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
LABOMGJG_01299	CDS	684				hypothetical protein
LABOMGJG_01300	CDS	108				hypothetical protein
LABOMGJG_01301	CDS	4827				hypothetical protein
LABOMGJG_01302	CDS	1335				hypothetical protein
LABOMGJG_01303	CDS	273				hypothetical protein
LABOMGJG_01304	CDS	990	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
LABOMGJG_01305	CDS	459	asnC		COG1522	Regulatory protein AsnC
LABOMGJG_01306	CDS	645				hypothetical protein
LABOMGJG_01307	CDS	135				hypothetical protein
LABOMGJG_01308	CDS	1242	kdtA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LABOMGJG_01309	CDS	597				hypothetical protein
LABOMGJG_01310	CDS	747				hypothetical protein
LABOMGJG_01311	CDS	1185				hypothetical protein
LABOMGJG_01312	CDS	750	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LABOMGJG_01313	CDS	765	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
LABOMGJG_01314	CDS	1638				hypothetical protein
LABOMGJG_01315	CDS	360				hypothetical protein
LABOMGJG_01316	CDS	774	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
LABOMGJG_01317	CDS	738	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
LABOMGJG_01318	CDS	1260				hypothetical protein
LABOMGJG_01319	CDS	2325				hypothetical protein
LABOMGJG_01320	CDS	534				hypothetical protein
LABOMGJG_01321	CDS	462				hypothetical protein
LABOMGJG_01322	CDS	288				hypothetical protein
LABOMGJG_01323	CDS	4092				hypothetical protein
LABOMGJG_01324	CDS	1026				hypothetical protein
LABOMGJG_01325	CDS	531				hypothetical protein
LABOMGJG_01326	CDS	711				hypothetical protein
LABOMGJG_01327	CDS	2010	tkt	2.2.1.1		Transketolase
LABOMGJG_01328	CDS	870				hypothetical protein
LABOMGJG_01329	CDS	1086				hypothetical protein
LABOMGJG_01330	CDS	720				hypothetical protein
LABOMGJG_01331	CDS	336				hypothetical protein
LABOMGJG_01332	CDS	561				hypothetical protein
LABOMGJG_01333	CDS	921				hypothetical protein
LABOMGJG_01334	CDS	2160				hypothetical protein
LABOMGJG_01335	CDS	702	tatC2		COG0805	Sec-independent protein translocase protein TatCy
LABOMGJG_01336	CDS	3225				hypothetical protein
LABOMGJG_01337	CDS	1602				hypothetical protein
LABOMGJG_01338	CDS	1485				hypothetical protein
LABOMGJG_01339	CDS	432				hypothetical protein
LABOMGJG_01340	CDS	156				hypothetical protein
LABOMGJG_01341	CDS	201				hypothetical protein
LABOMGJG_01342	CDS	5700				hypothetical protein
LABOMGJG_01343	CDS	189				hypothetical protein
LABOMGJG_01344	CDS	738				hypothetical protein
LABOMGJG_01345	CDS	891				hypothetical protein
LABOMGJG_01346	CDS	1461				hypothetical protein
LABOMGJG_01347	CDS	924				hypothetical protein
LABOMGJG_01348	CDS	450				hypothetical protein
LABOMGJG_01349	CDS	813				hypothetical protein
LABOMGJG_01350	CDS	1107	ychF		COG0012	Ribosome-binding ATPase YchF
LABOMGJG_01351	CDS	990				hypothetical protein
LABOMGJG_01352	CDS	798	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
LABOMGJG_01353	CDS	747		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
LABOMGJG_01354	CDS	963	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LABOMGJG_01355	CDS	1143	pglH_2	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
LABOMGJG_01356	CDS	1401				hypothetical protein
LABOMGJG_01357	CDS	888				hypothetical protein
LABOMGJG_01358	CDS	504				hypothetical protein
LABOMGJG_01359	CDS	411				hypothetical protein
LABOMGJG_01360	CDS	1734	ltaS2		COG1368	Lipoteichoic acid synthase 2
LABOMGJG_01361	CDS	555	rpsP			30S ribosomal protein S16
LABOMGJG_01362	CDS	303				hypothetical protein
LABOMGJG_01363	CDS	1959				hypothetical protein
LABOMGJG_01364	CDS	1092	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
LABOMGJG_01365	CDS	1806	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
LABOMGJG_01366	CDS	1143				hypothetical protein
LABOMGJG_01367	CDS	1137				hypothetical protein
LABOMGJG_01368	CDS	1035				hypothetical protein
LABOMGJG_01369	CDS	681	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
LABOMGJG_01370	CDS	2142				hypothetical protein
LABOMGJG_01371	CDS	1713				hypothetical protein
LABOMGJG_01372	CDS	678	coaE	2.7.1.24		Dephospho-CoA kinase
LABOMGJG_01373	CDS	1899				hypothetical protein
LABOMGJG_01374	CDS	1317				hypothetical protein
LABOMGJG_01375	CDS	1449	trkH		COG0168	Trk system potassium uptake protein TrkH
LABOMGJG_01376	CDS	1335	trkA		COG0569	Trk system potassium uptake protein TrkA
LABOMGJG_01377	CDS	1929	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
LABOMGJG_01378	CDS	1026				hypothetical protein
LABOMGJG_01379	CDS	354				hypothetical protein
LABOMGJG_01380	CDS	354				hypothetical protein
LABOMGJG_01381	CDS	369				hypothetical protein
LABOMGJG_01382	CDS	486				hypothetical protein
LABOMGJG_01383	CDS	888				hypothetical protein
LABOMGJG_01384	CDS	306				hypothetical protein
LABOMGJG_01385	CDS	387				hypothetical protein
LABOMGJG_01386	CDS	222				hypothetical protein
LABOMGJG_01387	CDS	348				hypothetical protein
LABOMGJG_01388	CDS	108				hypothetical protein
LABOMGJG_01389	CDS	138				hypothetical protein
LABOMGJG_01390	CDS	870		2.4.2.-		Protein ADP-ribosyltransferase
LABOMGJG_01391	CDS	327		3.2.1.-	COG2110	Protein-ADP-ribose hydrolase
LABOMGJG_01392	CDS	912				hypothetical protein
LABOMGJG_01393	CDS	381				hypothetical protein
LABOMGJG_01394	CDS	1452				hypothetical protein
LABOMGJG_01395	CDS	1287				hypothetical protein
LABOMGJG_01396	CDS	210				hypothetical protein
LABOMGJG_01397	CDS	1122				hypothetical protein
LABOMGJG_01398	CDS	900	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
LABOMGJG_01399	CDS	984	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
LABOMGJG_01400	CDS	2619				hypothetical protein
LABOMGJG_01401	CDS	918				hypothetical protein
LABOMGJG_01402	CDS	2004				hypothetical protein
LABOMGJG_01403	CDS	1167				hypothetical protein
LABOMGJG_01404	CDS	342				hypothetical protein
LABOMGJG_01405	CDS	5715				hypothetical protein
LABOMGJG_01406	CDS	264	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
LABOMGJG_01407	CDS	1218	queA_2	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
LABOMGJG_01408	CDS	825	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
LABOMGJG_01409	CDS	258				hypothetical protein
LABOMGJG_01410	CDS	5658				hypothetical protein
LABOMGJG_01411	CDS	1230				hypothetical protein
LABOMGJG_01412	CDS	3726				hypothetical protein
LABOMGJG_01413	tRNA	89				tRNA-Ser(gga)
LABOMGJG_01414	CDS	831				hypothetical protein
LABOMGJG_01415	CDS	315				hypothetical protein
LABOMGJG_01416	CDS	579				hypothetical protein
LABOMGJG_01417	CDS	471				hypothetical protein
LABOMGJG_01418	CDS	1335				hypothetical protein
LABOMGJG_01419	CDS	5223				hypothetical protein
LABOMGJG_01420	CDS	948				hypothetical protein
LABOMGJG_01421	CDS	762				hypothetical protein
LABOMGJG_01422	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
LABOMGJG_01423	CDS	447	rplI		COG0359	50S ribosomal protein L9
LABOMGJG_01424	CDS	267	rpsR			30S ribosomal protein S18
LABOMGJG_01425	CDS	312	rpsF			30S ribosomal protein S6
LABOMGJG_01426	CDS	369				hypothetical protein
LABOMGJG_01427	CDS	4284				hypothetical protein
LABOMGJG_01428	CDS	588				hypothetical protein
LABOMGJG_01429	CDS	753	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LABOMGJG_01430	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
LABOMGJG_01431	CDS	483				hypothetical protein
LABOMGJG_01432	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
LABOMGJG_01433	CDS	816	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
LABOMGJG_01434	CDS	780				hypothetical protein
LABOMGJG_01435	CDS	306				hypothetical protein
LABOMGJG_01436	CDS	2031	pepO	3.4.24.-	COG3590	Neutral endopeptidase
LABOMGJG_01437	CDS	336				hypothetical protein
LABOMGJG_01438	CDS	1068	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
LABOMGJG_01439	CDS	636	rnhA	3.1.26.4	COG3341	Ribonuclease H
LABOMGJG_01440	CDS	5913				hypothetical protein
LABOMGJG_01441	CDS	1524				hypothetical protein
LABOMGJG_01442	tRNA	73				tRNA-Arg(cct)
LABOMGJG_01443	CDS	711				hypothetical protein
LABOMGJG_01444	CDS	843	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
LABOMGJG_01445	CDS	549	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
LABOMGJG_01446	CDS	210				hypothetical protein
LABOMGJG_01447	CDS	972		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
LABOMGJG_01448	CDS	768				hypothetical protein
LABOMGJG_01449	CDS	603	yqgN		COG0212	putative protein YqgN
LABOMGJG_01450	CDS	1332				hypothetical protein
LABOMGJG_01451	CDS	1251	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LABOMGJG_01452	CDS	444				hypothetical protein
LABOMGJG_01453	CDS	945	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LABOMGJG_01454	CDS	561	recO			DNA repair protein RecO
LABOMGJG_01455	CDS	159	rpmH		COG0230	50S ribosomal protein L34
LABOMGJG_01456	CDS	336	rbfA			Ribosome-binding factor A
LABOMGJG_01457	CDS	1254	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
LABOMGJG_01458	CDS	537				hypothetical protein
LABOMGJG_01459	CDS	918	xerD_1			Tyrosine recombinase XerD
LABOMGJG_01460	CDS	2391				hypothetical protein
LABOMGJG_01461	CDS	570	act	3.-.-.-		Methanol dehydrogenase activator
LABOMGJG_01462	CDS	801				hypothetical protein
LABOMGJG_01463	CDS	573				hypothetical protein
LABOMGJG_01464	CDS	1575				hypothetical protein
LABOMGJG_01465	CDS	999				hypothetical protein
LABOMGJG_01466	CDS	408				hypothetical protein
LABOMGJG_01467	CDS	987				hypothetical protein
LABOMGJG_01468	CDS	471				hypothetical protein
LABOMGJG_01469	CDS	465				hypothetical protein
LABOMGJG_01470	CDS	1317				hypothetical protein
LABOMGJG_01471	CDS	843				hypothetical protein
LABOMGJG_01472	CDS	495				hypothetical protein
LABOMGJG_01473	CDS	435				hypothetical protein
LABOMGJG_01474	CDS	621				hypothetical protein
LABOMGJG_01475	CDS	771				hypothetical protein
LABOMGJG_01476	CDS	378				hypothetical protein
LABOMGJG_01477	CDS	336				hypothetical protein
LABOMGJG_01478	CDS	153				hypothetical protein
LABOMGJG_01479	CDS	195				hypothetical protein
LABOMGJG_01480	CDS	417				hypothetical protein
LABOMGJG_01481	CDS	1383	serS	6.1.1.11	COG0172	Serine--tRNA ligase
LABOMGJG_01482	CDS	267	rpmA		COG0211	50S ribosomal protein L27
LABOMGJG_01483	CDS	303	rplU		COG0261	50S ribosomal protein L21
LABOMGJG_01484	CDS	1608				hypothetical protein
LABOMGJG_01485	CDS	1317	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
LABOMGJG_01486	CDS	387				hypothetical protein
LABOMGJG_01487	tRNA	86				tRNA-Ser(tga)
LABOMGJG_01488	CDS	891				hypothetical protein
LABOMGJG_01489	CDS	1278	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LABOMGJG_01490	CDS	1650				hypothetical protein
LABOMGJG_01491	CDS	126				hypothetical protein
LABOMGJG_01492	CDS	492				hypothetical protein
LABOMGJG_01493	CDS	534				hypothetical protein
LABOMGJG_01494	CDS	2658	bamA_2		COG4775	Outer membrane protein assembly factor BamA
LABOMGJG_01495	CDS	741	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
LABOMGJG_01496	CDS	747				hypothetical protein
LABOMGJG_01497	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
LABOMGJG_01498	CDS	810	rbn	3.1.-.-	COG1234	Ribonuclease BN
LABOMGJG_01499	CDS	1989				hypothetical protein
LABOMGJG_01500	CDS	1008	dnaN		COG0592	Beta sliding clamp
LABOMGJG_01501	CDS	126				hypothetical protein
LABOMGJG_01502	CDS	975	xerD_2			Tyrosine recombinase XerD
LABOMGJG_01503	CDS	909	fieF		COG0053	Ferrous-iron efflux pump FieF
LABOMGJG_01504	CDS	1965				hypothetical protein
LABOMGJG_01505	CDS	1818		5.1.1.1		Alanine racemase
LABOMGJG_01506	CDS	753	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
LABOMGJG_01507	CDS	1122				hypothetical protein
LABOMGJG_01508	CDS	1044			COG2385	putative protein
LABOMGJG_01509	CDS	1032				hypothetical protein
LABOMGJG_01510	CDS	324	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
LABOMGJG_01511	CDS	2262	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
LABOMGJG_01512	CDS	663	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
LABOMGJG_01513	CDS	645		3.1.3.-	COG1011	D-ribitol-5-phosphate phosphatase
LABOMGJG_01514	CDS	891	iolC_3	2.7.1.92		5-dehydro-2-deoxygluconokinase
LABOMGJG_01515	CDS	228				hypothetical protein
LABOMGJG_01516	CDS	885				hypothetical protein
LABOMGJG_01517	CDS	789	ndhI_1	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LABOMGJG_01518	CDS	720	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
LABOMGJG_01519	CDS	1431				hypothetical protein
LABOMGJG_01520	CDS	1071	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
LABOMGJG_01521	CDS	165				hypothetical protein
LABOMGJG_01522	CDS	1437				hypothetical protein
LABOMGJG_01523	CDS	1605	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
LABOMGJG_01524	CDS	1962	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
LABOMGJG_01525	CDS	963				hypothetical protein
LABOMGJG_01526	CDS	2559				hypothetical protein
LABOMGJG_01527	CDS	1188				hypothetical protein
LABOMGJG_01528	CDS	198				hypothetical protein
LABOMGJG_01529	CDS	186				hypothetical protein
LABOMGJG_01530	CDS	1374				hypothetical protein
LABOMGJG_01531	CDS	921				hypothetical protein
LABOMGJG_01532	CDS	462				hypothetical protein
LABOMGJG_01533	CDS	90				hypothetical protein
LABOMGJG_01534	CDS	225				hypothetical protein
LABOMGJG_01535	CDS	219				hypothetical protein
LABOMGJG_01536	CDS	2844				hypothetical protein
LABOMGJG_01537	CDS	951				hypothetical protein
LABOMGJG_01538	CDS	276				hypothetical protein
LABOMGJG_01539	CDS	189				hypothetical protein
LABOMGJG_01540	CDS	300				hypothetical protein
LABOMGJG_01541	CDS	735	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
LABOMGJG_01542	CDS	1497				hypothetical protein
LABOMGJG_01543	CDS	1149				hypothetical protein
LABOMGJG_01544	CDS	1851				hypothetical protein
LABOMGJG_01545	CDS	2997				hypothetical protein
LABOMGJG_01546	CDS	255	rpsT		COG0268	30S ribosomal protein S20
LABOMGJG_01547	tRNA	73				tRNA-Glu(ttc)
LABOMGJG_01548	CDS	222				hypothetical protein
LABOMGJG_01549	CDS	111				hypothetical protein
LABOMGJG_01550	CDS	939				hypothetical protein
LABOMGJG_01551	CDS	879	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
LABOMGJG_01552	CDS	861				hypothetical protein
LABOMGJG_01553	CDS	945	ftsY		COG0552	Signal recognition particle receptor FtsY
LABOMGJG_01554	CDS	1395	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
LABOMGJG_01555	CDS	828				hypothetical protein
LABOMGJG_01556	CDS	1302		1.-.-.-		NADH oxidase
LABOMGJG_01557	CDS	807				hypothetical protein
LABOMGJG_01558	CDS	891				hypothetical protein
LABOMGJG_01559	CDS	882				hypothetical protein
LABOMGJG_01560	CDS	612	gph	3.1.3.18		Phosphoglycolate phosphatase
LABOMGJG_01561	CDS	1866				hypothetical protein
LABOMGJG_01562	CDS	732				hypothetical protein
LABOMGJG_01563	CDS	774	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
LABOMGJG_01564	CDS	1527	rny_2	3.1.-.-	COG1418	Ribonuclease Y
LABOMGJG_01565	CDS	291				hypothetical protein
LABOMGJG_01566	CDS	276				hypothetical protein
LABOMGJG_01567	CDS	471				hypothetical protein
LABOMGJG_01568	CDS	165				hypothetical protein
LABOMGJG_01569	CDS	135				hypothetical protein
LABOMGJG_01570	CDS	618				hypothetical protein
LABOMGJG_01571	CDS	267				hypothetical protein
LABOMGJG_01572	CDS	615				hypothetical protein
LABOMGJG_01573	CDS	441				hypothetical protein
LABOMGJG_01574	CDS	870	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
LABOMGJG_01575	CDS	435	ntpK			V-type sodium ATPase subunit K
LABOMGJG_01576	CDS	1764				hypothetical protein
LABOMGJG_01577	CDS	627	atpD			V-type ATP synthase subunit D
LABOMGJG_01578	CDS	1329	ntpB			V-type sodium ATPase subunit B
LABOMGJG_01579	CDS	2301				hypothetical protein
LABOMGJG_01580	CDS	216				hypothetical protein
LABOMGJG_01581	CDS	1758	atpA	3.6.3.14	COG1155	V-type ATP synthase alpha chain
LABOMGJG_01582	CDS	612				hypothetical protein
LABOMGJG_01583	CDS	585	atpE			V-type proton ATPase subunit E
LABOMGJG_01584	CDS	174				hypothetical protein
LABOMGJG_01585	CDS	435				hypothetical protein
LABOMGJG_01586	CDS	1581	cpdA_4	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LABOMGJG_01587	CDS	2523	yidE			Putative transport protein YidE
LABOMGJG_01588	CDS	1245	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
LABOMGJG_01589	CDS	585				hypothetical protein
LABOMGJG_01590	CDS	558	mntP		COG1971	putative manganese efflux pump MntP
LABOMGJG_01591	CDS	549	def	3.5.1.88	COG0242	Peptide deformylase
LABOMGJG_01592	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
LABOMGJG_01593	CDS	1224				hypothetical protein
LABOMGJG_01594	CDS	2418	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
LABOMGJG_01595	CDS	288				hypothetical protein
LABOMGJG_01596	CDS	1125	yhcG_4	3.1.-.-	COG4804	Putative nuclease YhcG
LABOMGJG_01597	CDS	123				hypothetical protein
LABOMGJG_01598	CDS	510				hypothetical protein
LABOMGJG_01599	CDS	864				hypothetical protein
LABOMGJG_01600	CDS	258				hypothetical protein
LABOMGJG_01601	CDS	270	galK_2	2.7.1.6	COG0153	Galactokinase
LABOMGJG_01602	CDS	1038	mro	5.1.3.3	COG2017	Aldose 1-epimerase
LABOMGJG_01603	CDS	2439		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
LABOMGJG_01604	CDS	1125				hypothetical protein
LABOMGJG_01605	CDS	1779	susD			Starch-binding protein SusD
LABOMGJG_01606	CDS	3186	susC_4			TonB-dependent receptor SusC
LABOMGJG_01607	CDS	1644				hypothetical protein
LABOMGJG_01608	CDS	162				hypothetical protein
LABOMGJG_01609	CDS	93				hypothetical protein
LABOMGJG_01610	CDS	2184	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
LABOMGJG_01611	CDS	1338	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
LABOMGJG_01612	CDS	279			COG0776	DNA-binding protein HU
LABOMGJG_01613	CDS	1470	ihfA			Integration host factor subunit alpha
LABOMGJG_01614	CDS	291	uvrA_2		COG0178	UvrABC system protein A
LABOMGJG_01615	CDS	252				hypothetical protein
LABOMGJG_01616	CDS	102				hypothetical protein
LABOMGJG_01617	CDS	1458	dadA	1.4.99.-		D-amino acid dehydrogenase
LABOMGJG_01618	CDS	270	acpP_3			Acyl carrier protein
LABOMGJG_01619	CDS	1257	fabB_1	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
LABOMGJG_01620	CDS	741	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LABOMGJG_01621	CDS	1314				hypothetical protein
LABOMGJG_01622	CDS	1125	psd_2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
LABOMGJG_01623	CDS	1155				hypothetical protein
LABOMGJG_01624	CDS	1359				hypothetical protein
LABOMGJG_01625	CDS	156				hypothetical protein
LABOMGJG_01626	CDS	3201				hypothetical protein
LABOMGJG_01627	CDS	6993				hypothetical protein
LABOMGJG_01628	CDS	1443				hypothetical protein
LABOMGJG_01629	CDS	1089				hypothetical protein
LABOMGJG_01630	CDS	1206				hypothetical protein
LABOMGJG_01631	CDS	1107	atoC		COG2204	Regulatory protein AtoC
LABOMGJG_01632	CDS	1254	recF		COG1195	DNA replication and repair protein RecF
LABOMGJG_01633	CDS	1281				hypothetical protein
LABOMGJG_01634	CDS	1350				hypothetical protein
LABOMGJG_01635	CDS	1797				hypothetical protein
LABOMGJG_01636	CDS	1557				hypothetical protein
LABOMGJG_01637	CDS	330				hypothetical protein
LABOMGJG_01638	CDS	633				hypothetical protein
LABOMGJG_01639	CDS	702				hypothetical protein
LABOMGJG_01640	CDS	882	rho	3.6.4.-		Transcription termination factor Rho
LABOMGJG_01641	CDS	450	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
LABOMGJG_01642	CDS	2550				hypothetical protein
LABOMGJG_01643	CDS	660				hypothetical protein
LABOMGJG_01644	CDS	1455				hypothetical protein
LABOMGJG_01645	CDS	906	ribF		COG0196	Riboflavin biosynthesis protein RibF
LABOMGJG_01646	CDS	333				hypothetical protein
LABOMGJG_01647	CDS	507				hypothetical protein
LABOMGJG_01648	CDS	2112				hypothetical protein
LABOMGJG_01649	CDS	96				hypothetical protein
LABOMGJG_01650	CDS	528				hypothetical protein
LABOMGJG_01651	CDS	669		3.6.-.-	COG1703	putative GTPase
LABOMGJG_01652	CDS	1578	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LABOMGJG_01653	CDS	1398	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
LABOMGJG_01654	CDS	3339				hypothetical protein
LABOMGJG_01655	CDS	1227				hypothetical protein
LABOMGJG_01656	CDS	498				hypothetical protein
LABOMGJG_01657	CDS	471	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
LABOMGJG_01658	CDS	447	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
LABOMGJG_01659	CDS	1641	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
LABOMGJG_01660	CDS	936				hypothetical protein
LABOMGJG_01661	CDS	522	ccsA			Cytochrome c biogenesis protein CcsA
LABOMGJG_01662	CDS	486	ccs1			Cytochrome c biogenesis protein Ccs1
LABOMGJG_01663	CDS	1581				hypothetical protein
LABOMGJG_01664	CDS	1173	irpA		COG3489	Iron-regulated protein A
LABOMGJG_01665	CDS	1437				hypothetical protein
LABOMGJG_01666	CDS	597				hypothetical protein
LABOMGJG_01667	CDS	2262	fyuA		COG1629	Pesticin receptor
LABOMGJG_01668	CDS	450				hypothetical protein
